Vorname,Anzahl,Geschlecht,Position,Jahr,Bezirk
Theodore,1,m,2,2017,charlottenburg-wilmersdorf.csv
Willa,1,w,2,2017,charlottenburg-wilmersdorf.csv
Thorsten,1,m,2,2017,charlottenburg-wilmersdorf.csv
Wilma,1,w,2,2017,charlottenburg-wilmersdorf.csv
Tiberius,1,m,2,2017,charlottenburg-wilmersdorf.csv
Wolke,1,w,2,2017,charlottenburg-wilmersdorf.csv
Tiger,1,m,2,2017,charlottenburg-wilmersdorf.csv
Won,1,w,2,2017,charlottenburg-wilmersdorf.csv
Timmo,1,m,2,2017,charlottenburg-wilmersdorf.csv
Władysława,1,w,2,2017,charlottenburg-wilmersdorf.csv
Timothy,1,m,2,2017,charlottenburg-wilmersdorf.csv
Xatun,1,w,2,2017,charlottenburg-wilmersdorf.csv
Tino,1,m,2,2017,charlottenburg-wilmersdorf.csv
Xiaoxi,1,w,2,2017,charlottenburg-wilmersdorf.csv
Tito,1,m,2,2017,charlottenburg-wilmersdorf.csv
Xuan,1,w,2,2017,charlottenburg-wilmersdorf.csv
Tiziano,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yağmur,1,w,2,2017,charlottenburg-wilmersdorf.csv
Tobit,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yi,1,w,2,2017,charlottenburg-wilmersdorf.csv
Toivo,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yıldız,1,w,2,2017,charlottenburg-wilmersdorf.csv
Tomasz,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yinuo,1,w,2,2017,charlottenburg-wilmersdorf.csv
Tonalli,1,m,2,2017,charlottenburg-wilmersdorf.csv
Ylfa,1,w,2,2017,charlottenburg-wilmersdorf.csv
Travis,1,m,2,2017,charlottenburg-wilmersdorf.csv
Ylva,1,w,2,2017,charlottenburg-wilmersdorf.csv
Trinh,1,m,2,2017,charlottenburg-wilmersdorf.csv
Ylvi,1,w,2,2017,charlottenburg-wilmersdorf.csv
Tsanga,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yu,1,w,2,2017,charlottenburg-wilmersdorf.csv
Tyler,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yue,1,w,2,2017,charlottenburg-wilmersdorf.csv
Ulrich,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yue-Lin,1,w,2,2017,charlottenburg-wilmersdorf.csv
Ulrik,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yumi,1,w,2,2017,charlottenburg-wilmersdorf.csv
Umar,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yuna,1,w,2,2017,charlottenburg-wilmersdorf.csv
Vadimovič,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yva,1,w,2,2017,charlottenburg-wilmersdorf.csv
Valentijn,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zehra,1,w,2,2017,charlottenburg-wilmersdorf.csv
Valentino,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zennure,1,w,2,2017,charlottenburg-wilmersdorf.csv
Valer'evič,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zilan,1,w,2,2017,charlottenburg-wilmersdorf.csv
Vassili,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zita,1,w,2,2017,charlottenburg-wilmersdorf.csv
Vassilios,1,m,2,2017,charlottenburg-wilmersdorf.csv
Ziza,1,w,2,2017,charlottenburg-wilmersdorf.csv
Veit,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zoé,1,w,2,2017,charlottenburg-wilmersdorf.csv
Ventura,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zümra,1,w,2,2017,charlottenburg-wilmersdorf.csv
Vigo,1,m,2,2017,charlottenburg-wilmersdorf.csv
Élaine,1,w,2,2017,charlottenburg-wilmersdorf.csv
Vito,1,m,2,2017,charlottenburg-wilmersdorf.csv
Şuheda,1,w,2,2017,charlottenburg-wilmersdorf.csv
Vladimir,1,m,2,2017,charlottenburg-wilmersdorf.csv
Şükran,1,w,2,2017,charlottenburg-wilmersdorf.csv
Volodimirovič,1,m,2,2017,charlottenburg-wilmersdorf.csv
Vova,1,m,2,2017,charlottenburg-wilmersdorf.csv
Walther,1,m,2,2017,charlottenburg-wilmersdorf.csv
Werner,1,m,2,2017,charlottenburg-wilmersdorf.csv
Winfried,1,m,2,2017,charlottenburg-wilmersdorf.csv
Wladyslaw,1,m,2,2017,charlottenburg-wilmersdorf.csv
Wolf,1,m,2,2017,charlottenburg-wilmersdorf.csv
Xavier,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yacine,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yahia,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yan-Qing,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yang,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yann,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yascha,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yasir,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yassine,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yazmyratovitsch,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yağiz,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yichen,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yigit,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yilmaz,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yinuo,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yiğit,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yoav,1,m,2,2017,charlottenburg-wilmersdorf.csv
Youssef,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yuechen,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yun,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yunis,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yunuo,1,m,2,2017,charlottenburg-wilmersdorf.csv
Yusuf,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zabel,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zacharias,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zanyar,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zeyd,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zeynel,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zhan,1,m,2,2017,charlottenburg-wilmersdorf.csv
Ziya,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zlatan,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zong,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zoran,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zuli,1,m,2,2017,charlottenburg-wilmersdorf.csv
Zygmunt,1,m,2,2017,charlottenburg-wilmersdorf.csv
Çetin,1,m,2,2017,charlottenburg-wilmersdorf.csv
Çınar,1,m,2,2017,charlottenburg-wilmersdorf.csv
Şahin,1,m,2,2017,charlottenburg-wilmersdorf.csv
Šarifovič,1,m,2,2017,charlottenburg-wilmersdorf.csv
Abigail,1,w,1,2017,charlottenburg-wilmersdorf.csv
Addison,1,w,1,2017,charlottenburg-wilmersdorf.csv
Adea,1,w,1,2017,charlottenburg-wilmersdorf.csv
Adela,1,w,1,2017,charlottenburg-wilmersdorf.csv
Adelie,1,w,1,2017,charlottenburg-wilmersdorf.csv
Adelina,1,w,1,2017,charlottenburg-wilmersdorf.csv
Adell,1,w,1,2017,charlottenburg-wilmersdorf.csv
Adja,1,w,1,2017,charlottenburg-wilmersdorf.csv
Adna,1,w,1,2017,charlottenburg-wilmersdorf.csv
Adrina,1,w,1,2017,charlottenburg-wilmersdorf.csv
Adubia,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aelia,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aarón,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aiche,1,w,1,2017,charlottenburg-wilmersdorf.csv
Abdelkarim,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aisha,1,w,1,2017,charlottenburg-wilmersdorf.csv
Achille,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aiza,1,w,1,2017,charlottenburg-wilmersdorf.csv
Adar,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ajanda,1,w,1,2017,charlottenburg-wilmersdorf.csv
Adin,1,m,1,2017,charlottenburg-wilmersdorf.csv
Alaina,1,w,1,2017,charlottenburg-wilmersdorf.csv
Adom,1,m,1,2017,charlottenburg-wilmersdorf.csv
Alana,1,w,1,2017,charlottenburg-wilmersdorf.csv
Adonis,1,m,1,2017,charlottenburg-wilmersdorf.csv
Alara,1,w,1,2017,charlottenburg-wilmersdorf.csv
Adriano,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aldina,1,w,1,2017,charlottenburg-wilmersdorf.csv
Adriań,1,m,1,2017,charlottenburg-wilmersdorf.csv
Alea,1,w,1,2017,charlottenburg-wilmersdorf.csv
Afeni,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aleksa,1,w,1,2017,charlottenburg-wilmersdorf.csv
Ahil,1,m,1,2017,charlottenburg-wilmersdorf.csv
Alena,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aid,1,m,1,2017,charlottenburg-wilmersdorf.csv
Alessa,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aiden,1,m,1,2017,charlottenburg-wilmersdorf.csv
Alesya,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aineas,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aliana,1,w,1,2017,charlottenburg-wilmersdorf.csv
Akın,1,m,1,2017,charlottenburg-wilmersdorf.csv
Alice,1,w,1,2017,charlottenburg-wilmersdorf.csv
Alaric,1,m,1,2017,charlottenburg-wilmersdorf.csv
Alicia,1,w,1,2017,charlottenburg-wilmersdorf.csv
Alaz,1,m,1,2017,charlottenburg-wilmersdorf.csv
Alira,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aleandro,1,m,1,2017,charlottenburg-wilmersdorf.csv
Alissia,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aleks,1,m,1,2017,charlottenburg-wilmersdorf.csv
Alix,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aleksander,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aljona,1,w,1,2017,charlottenburg-wilmersdorf.csv
Alex,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ally,1,w,1,2017,charlottenburg-wilmersdorf.csv
Alexei,1,m,1,2017,charlottenburg-wilmersdorf.csv
Almira,1,w,1,2017,charlottenburg-wilmersdorf.csv
Alexey,1,m,1,2017,charlottenburg-wilmersdorf.csv
Almudena,1,w,1,2017,charlottenburg-wilmersdorf.csv
Alexis,1,m,1,2017,charlottenburg-wilmersdorf.csv
Alwina,1,w,1,2017,charlottenburg-wilmersdorf.csv
Alican,1,m,1,2017,charlottenburg-wilmersdorf.csv
Alya,1,w,1,2017,charlottenburg-wilmersdorf.csv
Alim,1,m,1,2017,charlottenburg-wilmersdorf.csv
Amal,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aliyar,1,m,1,2017,charlottenburg-wilmersdorf.csv
Amalya,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aljoscha,1,m,1,2017,charlottenburg-wilmersdorf.csv
Amanda,1,w,1,2017,charlottenburg-wilmersdorf.csv
Alois,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ambra,1,w,1,2017,charlottenburg-wilmersdorf.csv
Alp,1,m,1,2017,charlottenburg-wilmersdorf.csv
Amielle,1,w,1,2017,charlottenburg-wilmersdorf.csv
Alperen,1,m,1,2017,charlottenburg-wilmersdorf.csv
Amila,1,w,1,2017,charlottenburg-wilmersdorf.csv
Altai,1,m,1,2017,charlottenburg-wilmersdorf.csv
Amilia,1,w,1,2017,charlottenburg-wilmersdorf.csv
Altay,1,m,1,2017,charlottenburg-wilmersdorf.csv
Amiya,1,w,1,2017,charlottenburg-wilmersdorf.csv
Alvi,1,m,1,2017,charlottenburg-wilmersdorf.csv
Amna,1,w,1,2017,charlottenburg-wilmersdorf.csv
Alvin,1,m,1,2017,charlottenburg-wilmersdorf.csv
Amélie,1,w,1,2017,charlottenburg-wilmersdorf.csv
Amadeo,1,m,1,2017,charlottenburg-wilmersdorf.csv
An-Sophie,1,w,1,2017,charlottenburg-wilmersdorf.csv
Amando,1,m,1,2017,charlottenburg-wilmersdorf.csv
Anahí,1,w,1,2017,charlottenburg-wilmersdorf.csv
Amaël,1,m,1,2017,charlottenburg-wilmersdorf.csv
Anastasia-Elena,1,w,1,2017,charlottenburg-wilmersdorf.csv
Amel,1,m,1,2017,charlottenburg-wilmersdorf.csv
Anastasia-Liya,1,w,1,2017,charlottenburg-wilmersdorf.csv
Amer,1,m,1,2017,charlottenburg-wilmersdorf.csv
Anaya,1,w,1,2017,charlottenburg-wilmersdorf.csv
Amine,1,m,1,2017,charlottenburg-wilmersdorf.csv
Anaïs,1,w,1,2017,charlottenburg-wilmersdorf.csv
Amirhossein,1,m,1,2017,charlottenburg-wilmersdorf.csv
Andrada,1,w,1,2017,charlottenburg-wilmersdorf.csv
Ammar,1,m,1,2017,charlottenburg-wilmersdorf.csv
Andreea,1,w,1,2017,charlottenburg-wilmersdorf.csv
Amoako,1,m,1,2017,charlottenburg-wilmersdorf.csv
Andrijana,1,w,1,2017,charlottenburg-wilmersdorf.csv
Amos,1,m,1,2017,charlottenburg-wilmersdorf.csv
Anela,1,w,1,2017,charlottenburg-wilmersdorf.csv
Andor,1,m,1,2017,charlottenburg-wilmersdorf.csv
Anesa,1,w,1,2017,charlottenburg-wilmersdorf.csv
Andrian,1,m,1,2017,charlottenburg-wilmersdorf.csv
Anett,1,w,1,2017,charlottenburg-wilmersdorf.csv
Andrija,1,m,1,2017,charlottenburg-wilmersdorf.csv
Angeliki,1,w,1,2017,charlottenburg-wilmersdorf.csv
Anno,1,m,1,2017,charlottenburg-wilmersdorf.csv
Anita,1,w,1,2017,charlottenburg-wilmersdorf.csv
Anselm,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ann-Youvie,1,w,1,2017,charlottenburg-wilmersdorf.csv
Anthony,1,m,1,2017,charlottenburg-wilmersdorf.csv
Annabel,1,w,1,2017,charlottenburg-wilmersdorf.csv
Antoine,1,m,1,2017,charlottenburg-wilmersdorf.csv
Annemarie,1,w,1,2017,charlottenburg-wilmersdorf.csv
Anton-Emil,1,m,1,2017,charlottenburg-wilmersdorf.csv
Anni,1,w,1,2017,charlottenburg-wilmersdorf.csv
Antonin,1,m,1,2017,charlottenburg-wilmersdorf.csv
Anouk,1,w,1,2017,charlottenburg-wilmersdorf.csv
Antú,1,m,1,2017,charlottenburg-wilmersdorf.csv
Anqi,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aodren,1,m,1,2017,charlottenburg-wilmersdorf.csv
Antea,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aramis,1,m,1,2017,charlottenburg-wilmersdorf.csv
Anthea,1,w,1,2017,charlottenburg-wilmersdorf.csv
Ares,1,m,1,2017,charlottenburg-wilmersdorf.csv
Anuk,1,w,1,2017,charlottenburg-wilmersdorf.csv
Argad,1,m,1,2017,charlottenburg-wilmersdorf.csv
Apolena,1,w,1,2017,charlottenburg-wilmersdorf.csv
Arie,1,m,1,2017,charlottenburg-wilmersdorf.csv
Apolline,1,w,1,2017,charlottenburg-wilmersdorf.csv
Arijan,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aria,1,w,1,2017,charlottenburg-wilmersdorf.csv
Ariton,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ariana,1,w,1,2017,charlottenburg-wilmersdorf.csv
Arián,1,m,1,2017,charlottenburg-wilmersdorf.csv
Arina,1,w,1,2017,charlottenburg-wilmersdorf.csv
Arka,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ariyana,1,w,1,2017,charlottenburg-wilmersdorf.csv
Arman,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aruna,1,w,1,2017,charlottenburg-wilmersdorf.csv
Armando,1,m,1,2017,charlottenburg-wilmersdorf.csv
Arven,1,w,1,2017,charlottenburg-wilmersdorf.csv
Arne,1,m,1,2017,charlottenburg-wilmersdorf.csv
Asal,1,w,1,2017,charlottenburg-wilmersdorf.csv
Arnes,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aseel,1,w,1,2017,charlottenburg-wilmersdorf.csv
Arnid,1,m,1,2017,charlottenburg-wilmersdorf.csv
Asija,1,w,1,2017,charlottenburg-wilmersdorf.csv
Arnold,1,m,1,2017,charlottenburg-wilmersdorf.csv
Asiya,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aron,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aslı,1,w,1,2017,charlottenburg-wilmersdorf.csv
Arshia,1,m,1,2017,charlottenburg-wilmersdorf.csv
Asmaa,1,w,1,2017,charlottenburg-wilmersdorf.csv
Artiom,1,m,1,2017,charlottenburg-wilmersdorf.csv
Asmin,1,w,1,2017,charlottenburg-wilmersdorf.csv
Artjom,1,m,1,2017,charlottenburg-wilmersdorf.csv
Astrid,1,w,1,2017,charlottenburg-wilmersdorf.csv
Arvin,1,m,1,2017,charlottenburg-wilmersdorf.csv
Asu,1,w,1,2017,charlottenburg-wilmersdorf.csv
Arvydas,1,m,1,2017,charlottenburg-wilmersdorf.csv
Asude,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aryan,1,m,1,2017,charlottenburg-wilmersdorf.csv
Atlanta,1,w,1,2017,charlottenburg-wilmersdorf.csv
Asim,1,m,1,2017,charlottenburg-wilmersdorf.csv
Augusta,1,w,1,2017,charlottenburg-wilmersdorf.csv
Asli,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aurelie,1,w,1,2017,charlottenburg-wilmersdorf.csv
Asmir,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aurélie,1,w,1,2017,charlottenburg-wilmersdorf.csv
Atakan,1,m,1,2017,charlottenburg-wilmersdorf.csv
Avi,1,w,1,2017,charlottenburg-wilmersdorf.csv
Atilla,1,m,1,2017,charlottenburg-wilmersdorf.csv
Awa-Mai,1,w,1,2017,charlottenburg-wilmersdorf.csv
Augustin,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aya,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aurel,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ayah,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aurelio,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ayat,1,w,1,2017,charlottenburg-wilmersdorf.csv
Auri,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ayliz,1,w,1,2017,charlottenburg-wilmersdorf.csv
Auryn,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ayodélé,1,w,1,2017,charlottenburg-wilmersdorf.csv
Austin,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aysima,1,w,1,2017,charlottenburg-wilmersdorf.csv
Avi,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ayu,1,w,1,2017,charlottenburg-wilmersdorf.csv
Axel,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ayça,1,w,1,2017,charlottenburg-wilmersdorf.csv
Ayaz,1,m,1,2017,charlottenburg-wilmersdorf.csv
Azil,1,w,1,2017,charlottenburg-wilmersdorf.csv
Ayberk,1,m,1,2017,charlottenburg-wilmersdorf.csv
Aziza,1,w,1,2017,charlottenburg-wilmersdorf.csv
Ayhan,1,m,1,2017,charlottenburg-wilmersdorf.csv
Açelya,1,w,1,2017,charlottenburg-wilmersdorf.csv
Ayman,1,m,1,2017,charlottenburg-wilmersdorf.csv
Bahar,1,w,1,2017,charlottenburg-wilmersdorf.csv
Aytu,1,m,1,2017,charlottenburg-wilmersdorf.csv
Barbara,1,w,1,2017,charlottenburg-wilmersdorf.csv
Ayub,1,m,1,2017,charlottenburg-wilmersdorf.csv
Bayan,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bakir,1,m,1,2017,charlottenburg-wilmersdorf.csv
Beke,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bakr,1,m,1,2017,charlottenburg-wilmersdorf.csv
Belinay,1,w,1,2017,charlottenburg-wilmersdorf.csv
Barsam,1,m,1,2017,charlottenburg-wilmersdorf.csv
Benita,1,w,1,2017,charlottenburg-wilmersdorf.csv
Basil,1,m,1,2017,charlottenburg-wilmersdorf.csv
Bensu,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bayar,1,m,1,2017,charlottenburg-wilmersdorf.csv
Berfin,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bayrem,1,m,1,2017,charlottenburg-wilmersdorf.csv
Bergüzar,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bela,1,m,1,2017,charlottenburg-wilmersdorf.csv
Boya,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bence,1,m,1,2017,charlottenburg-wilmersdorf.csv
Brooklynn,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bennick,1,m,1,2017,charlottenburg-wilmersdorf.csv
Bryzeida,1,w,1,2017,charlottenburg-wilmersdorf.csv
Benno,1,m,1,2017,charlottenburg-wilmersdorf.csv
Cara,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bent,1,m,1,2017,charlottenburg-wilmersdorf.csv
Caren,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bente,1,m,1,2017,charlottenburg-wilmersdorf.csv
Carmen,1,w,1,2017,charlottenburg-wilmersdorf.csv
Berat,1,m,1,2017,charlottenburg-wilmersdorf.csv
Carolina,1,w,1,2017,charlottenburg-wilmersdorf.csv
Berkay,1,m,1,2017,charlottenburg-wilmersdorf.csv
Catalea,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bernard,1,m,1,2017,charlottenburg-wilmersdorf.csv
Catelyn,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bero,1,m,1,2017,charlottenburg-wilmersdorf.csv
Cathlin-Zoey,1,w,1,2017,charlottenburg-wilmersdorf.csv
Beykan,1,m,1,2017,charlottenburg-wilmersdorf.csv
Celin,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bjarne,1,m,1,2017,charlottenburg-wilmersdorf.csv
Celiné,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bo,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ceyda,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bobbie,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ceylin,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bora,1,m,1,2017,charlottenburg-wilmersdorf.csv
Charlotta,1,w,1,2017,charlottenburg-wilmersdorf.csv
Bossen,1,m,1,2017,charlottenburg-wilmersdorf.csv
Cheyenne,1,w,1,2017,charlottenburg-wilmersdorf.csv
Boubacar,1,m,1,2017,charlottenburg-wilmersdorf.csv
Chinonso,1,w,1,2017,charlottenburg-wilmersdorf.csv
Burak,1,m,1,2017,charlottenburg-wilmersdorf.csv
Chloe,1,w,1,2017,charlottenburg-wilmersdorf.csv
Béla,1,m,1,2017,charlottenburg-wilmersdorf.csv
Christina,1,w,1,2017,charlottenburg-wilmersdorf.csv
Cahit,1,m,1,2017,charlottenburg-wilmersdorf.csv
Clara-Marie,1,w,1,2017,charlottenburg-wilmersdorf.csv
Caleb,1,m,1,2017,charlottenburg-wilmersdorf.csv
Clarissa,1,w,1,2017,charlottenburg-wilmersdorf.csv
Can-Luca,1,m,1,2017,charlottenburg-wilmersdorf.csv
Coco,1,w,1,2017,charlottenburg-wilmersdorf.csv
Carmi,1,m,1,2017,charlottenburg-wilmersdorf.csv
Cosima,1,w,1,2017,charlottenburg-wilmersdorf.csv
Carsten,1,m,1,2017,charlottenburg-wilmersdorf.csv
Cécile,1,w,1,2017,charlottenburg-wilmersdorf.csv
Casper,1,m,1,2017,charlottenburg-wilmersdorf.csv
Cécilia,1,w,1,2017,charlottenburg-wilmersdorf.csv
Caspian,1,m,1,2017,charlottenburg-wilmersdorf.csv
Céline,1,w,1,2017,charlottenburg-wilmersdorf.csv
Cato,1,m,1,2017,charlottenburg-wilmersdorf.csv
Dahlia,1,w,1,2017,charlottenburg-wilmersdorf.csv
Cayan,1,m,1,2017,charlottenburg-wilmersdorf.csv
Daliah,1,w,1,2017,charlottenburg-wilmersdorf.csv
Cedrik,1,m,1,2017,charlottenburg-wilmersdorf.csv
Dalila,1,w,1,2017,charlottenburg-wilmersdorf.csv
Cem,1,m,1,2017,charlottenburg-wilmersdorf.csv
Dalin,1,w,1,2017,charlottenburg-wilmersdorf.csv
Cengiz-Anwar,1,m,1,2017,charlottenburg-wilmersdorf.csv
Daphné,1,w,1,2017,charlottenburg-wilmersdorf.csv
Cengizhan,1,m,1,2017,charlottenburg-wilmersdorf.csv
Daria,1,w,1,2017,charlottenburg-wilmersdorf.csv
Cesar,1,m,1,2017,charlottenburg-wilmersdorf.csv
Darya,1,w,1,2017,charlottenburg-wilmersdorf.csv
Chanhee,1,m,1,2017,charlottenburg-wilmersdorf.csv
Dea,1,w,1,2017,charlottenburg-wilmersdorf.csv
Charli,1,m,1,2017,charlottenburg-wilmersdorf.csv
Delal,1,w,1,2017,charlottenburg-wilmersdorf.csv
Chesley,1,m,1,2017,charlottenburg-wilmersdorf.csv
Delilah,1,w,1,2017,charlottenburg-wilmersdorf.csv
Chris,1,m,1,2017,charlottenburg-wilmersdorf.csv
Delphine,1,w,1,2017,charlottenburg-wilmersdorf.csv
Christo,1,m,1,2017,charlottenburg-wilmersdorf.csv
Derye,1,w,1,2017,charlottenburg-wilmersdorf.csv
Cihad,1,m,1,2017,charlottenburg-wilmersdorf.csv
Desiree,1,w,1,2017,charlottenburg-wilmersdorf.csv
Claas,1,m,1,2017,charlottenburg-wilmersdorf.csv
Dilara,1,w,1,2017,charlottenburg-wilmersdorf.csv
Claus,1,m,1,2017,charlottenburg-wilmersdorf.csv
Dilber,1,w,1,2017,charlottenburg-wilmersdorf.csv
Cody,1,m,1,2017,charlottenburg-wilmersdorf.csv
Diyana,1,w,1,2017,charlottenburg-wilmersdorf.csv
Colin,1,m,1,2017,charlottenburg-wilmersdorf.csv
Djariya,1,w,1,2017,charlottenburg-wilmersdorf.csv
Cosimo,1,m,1,2017,charlottenburg-wilmersdorf.csv
Dolce,1,w,1,2017,charlottenburg-wilmersdorf.csv
Cristiano,1,m,1,2017,charlottenburg-wilmersdorf.csv
Dorothea,1,w,1,2017,charlottenburg-wilmersdorf.csv
Curt,1,m,1,2017,charlottenburg-wilmersdorf.csv
Duru,1,w,1,2017,charlottenburg-wilmersdorf.csv
Dael,1,m,1,2017,charlottenburg-wilmersdorf.csv
Dơi,1,w,1,2017,charlottenburg-wilmersdorf.csv
Damir,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ece,1,w,1,2017,charlottenburg-wilmersdorf.csv
Dang,1,m,1,2017,charlottenburg-wilmersdorf.csv
Eda,1,w,1,2017,charlottenburg-wilmersdorf.csv
Daniil,1,m,1,2017,charlottenburg-wilmersdorf.csv
Eden,1,w,1,2017,charlottenburg-wilmersdorf.csv
Danilo,1,m,1,2017,charlottenburg-wilmersdorf.csv
Edna,1,w,1,2017,charlottenburg-wilmersdorf.csv
Dante,1,m,1,2017,charlottenburg-wilmersdorf.csv
Efrata,1,w,1,2017,charlottenburg-wilmersdorf.csv
Danyal,1,m,1,2017,charlottenburg-wilmersdorf.csv
Efsun,1,w,1,2017,charlottenburg-wilmersdorf.csv
Danylo,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ejona,1,w,1,2017,charlottenburg-wilmersdorf.csv
Daryl,1,m,1,2017,charlottenburg-wilmersdorf.csv
Ela-Emine,1,w,1,2017,charlottenburg-wilmersdorf.csv
Dastan,1,m,1,2017,charlottenburg-wilmersdorf.csv
