Vorname,Anzahl,Geschlecht,Position,Jahr,Bezirk
Simay,1,w,1,2019,charlottenburg-wilmersdorf.csv
Tigran,1,m,1,2019,charlottenburg-wilmersdorf.csv
Simona,1,w,1,2019,charlottenburg-wilmersdorf.csv
Til,1,m,1,2019,charlottenburg-wilmersdorf.csv
Sina,1,w,1,2019,charlottenburg-wilmersdorf.csv
Tilman,1,m,1,2019,charlottenburg-wilmersdorf.csv
Sinian,1,w,1,2019,charlottenburg-wilmersdorf.csv
Tilo,1,m,1,2019,charlottenburg-wilmersdorf.csv
Sitara,1,w,1,2019,charlottenburg-wilmersdorf.csv
Timon,1,m,1,2019,charlottenburg-wilmersdorf.csv
Siyi,1,w,1,2019,charlottenburg-wilmersdorf.csv
Timuçin,1,m,1,2019,charlottenburg-wilmersdorf.csv
Skylar,1,w,1,2019,charlottenburg-wilmersdorf.csv
Titan,1,m,1,2019,charlottenburg-wilmersdorf.csv
Smila,1,w,1,2019,charlottenburg-wilmersdorf.csv
Tiyam,1,m,1,2019,charlottenburg-wilmersdorf.csv
Soey,1,w,1,2019,charlottenburg-wilmersdorf.csv
Tjelle,1,m,1,2019,charlottenburg-wilmersdorf.csv
Sofie,1,w,1,2019,charlottenburg-wilmersdorf.csv
Toma,1,m,1,2019,charlottenburg-wilmersdorf.csv
Sonia,1,w,1,2019,charlottenburg-wilmersdorf.csv
Tomás,1,m,1,2019,charlottenburg-wilmersdorf.csv
Souad,1,w,1,2019,charlottenburg-wilmersdorf.csv
Tonda,1,m,1,2019,charlottenburg-wilmersdorf.csv
Stefanie,1,w,1,2019,charlottenburg-wilmersdorf.csv
Tove,1,m,1,2019,charlottenburg-wilmersdorf.csv
Stina,1,w,1,2019,charlottenburg-wilmersdorf.csv
Travis,1,m,1,2019,charlottenburg-wilmersdorf.csv
Sude,1,w,1,2019,charlottenburg-wilmersdorf.csv
Tuan,1,m,1,2019,charlottenburg-wilmersdorf.csv
Sultanka,1,w,1,2019,charlottenburg-wilmersdorf.csv
Tufan,1,m,1,2019,charlottenburg-wilmersdorf.csv
Sumayyah,1,w,1,2019,charlottenburg-wilmersdorf.csv
Tushig,1,m,1,2019,charlottenburg-wilmersdorf.csv
Sumeja,1,w,1,2019,charlottenburg-wilmersdorf.csv
Tuğra,1,m,1,2019,charlottenburg-wilmersdorf.csv
Sumeya,1,w,1,2019,charlottenburg-wilmersdorf.csv
Ufuk,1,m,1,2019,charlottenburg-wilmersdorf.csv
Suna,1,w,1,2019,charlottenburg-wilmersdorf.csv
Uliks,1,m,1,2019,charlottenburg-wilmersdorf.csv
Susanna,1,w,1,2019,charlottenburg-wilmersdorf.csv
Ulrich,1,m,1,2019,charlottenburg-wilmersdorf.csv
Suzana,1,w,1,2019,charlottenburg-wilmersdorf.csv
Umut,1,m,1,2019,charlottenburg-wilmersdorf.csv
Svetlana,1,w,1,2019,charlottenburg-wilmersdorf.csv
Valerios,1,m,1,2019,charlottenburg-wilmersdorf.csv
Swenja,1,w,1,2019,charlottenburg-wilmersdorf.csv
Veselin,1,m,1,2019,charlottenburg-wilmersdorf.csv
Tali,1,w,1,2019,charlottenburg-wilmersdorf.csv
Vidar,1,m,1,2019,charlottenburg-wilmersdorf.csv
Talin,1,w,1,2019,charlottenburg-wilmersdorf.csv
Viggo,1,m,1,2019,charlottenburg-wilmersdorf.csv
Tami,1,w,1,2019,charlottenburg-wilmersdorf.csv
Vihaan,1,m,1,2019,charlottenburg-wilmersdorf.csv
Tamina,1,w,1,2019,charlottenburg-wilmersdorf.csv
Vincent-Louis,1,m,1,2019,charlottenburg-wilmersdorf.csv
Tamogna,1,w,1,2019,charlottenburg-wilmersdorf.csv
Vinzent,1,m,1,2019,charlottenburg-wilmersdorf.csv
Tanisha,1,w,1,2019,charlottenburg-wilmersdorf.csv
Vitus,1,m,1,2019,charlottenburg-wilmersdorf.csv
Tartil,1,w,1,2019,charlottenburg-wilmersdorf.csv
Walid,1,m,1,2019,charlottenburg-wilmersdorf.csv
Tasniem,1,w,1,2019,charlottenburg-wilmersdorf.csv
Waseen,1,m,1,2019,charlottenburg-wilmersdorf.csv
Tayla,1,w,1,2019,charlottenburg-wilmersdorf.csv
Wassilij,1,m,1,2019,charlottenburg-wilmersdorf.csv
Teodora,1,w,1,2019,charlottenburg-wilmersdorf.csv
Watin,1,m,1,2019,charlottenburg-wilmersdorf.csv
Thalia,1,w,1,2019,charlottenburg-wilmersdorf.csv
Wieland,1,m,1,2019,charlottenburg-wilmersdorf.csv
Thao-Alea,1,w,1,2019,charlottenburg-wilmersdorf.csv
Wiko,1,m,1,2019,charlottenburg-wilmersdorf.csv
Thaïs,1,w,1,2019,charlottenburg-wilmersdorf.csv
Wille,1,m,1,2019,charlottenburg-wilmersdorf.csv
Theodora,1,w,1,2019,charlottenburg-wilmersdorf.csv
Willi,1,m,1,2019,charlottenburg-wilmersdorf.csv
Tilia,1,w,1,2019,charlottenburg-wilmersdorf.csv
Willian,1,m,1,2019,charlottenburg-wilmersdorf.csv
Tokyo,1,w,1,2019,charlottenburg-wilmersdorf.csv
Wincent,1,m,1,2019,charlottenburg-wilmersdorf.csv
Toya,1,w,1,2019,charlottenburg-wilmersdorf.csv
Winston,1,m,1,2019,charlottenburg-wilmersdorf.csv
Tsetsekhen,1,w,1,2019,charlottenburg-wilmersdorf.csv
Wolasse,1,m,1,2019,charlottenburg-wilmersdorf.csv
Tuulia,1,w,1,2019,charlottenburg-wilmersdorf.csv
Woodie,1,m,1,2019,charlottenburg-wilmersdorf.csv
Uma,1,w,1,2019,charlottenburg-wilmersdorf.csv
Xavier,1,m,1,2019,charlottenburg-wilmersdorf.csv
Una,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yaku,1,m,1,2019,charlottenburg-wilmersdorf.csv
Valeri,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yakub,1,m,1,2019,charlottenburg-wilmersdorf.csv
Valéria,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yamaç,1,m,1,2019,charlottenburg-wilmersdorf.csv
Vanja,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yannik,1,m,1,2019,charlottenburg-wilmersdorf.csv
Vera,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yaron,1,m,1,2019,charlottenburg-wilmersdorf.csv
Versavia,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yasser,1,m,1,2019,charlottenburg-wilmersdorf.csv
Vesna,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yassin,1,m,1,2019,charlottenburg-wilmersdorf.csv
Vian,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yinuo,1,m,1,2019,charlottenburg-wilmersdorf.csv
Vianne,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yosef,1,m,1,2019,charlottenburg-wilmersdorf.csv
Violet,1,w,1,2019,charlottenburg-wilmersdorf.csv
Younes,1,m,1,2019,charlottenburg-wilmersdorf.csv
Vivian,1,w,1,2019,charlottenburg-wilmersdorf.csv
Younis,1,m,1,2019,charlottenburg-wilmersdorf.csv
Vyktoria,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yousef,1,m,1,2019,charlottenburg-wilmersdorf.csv
Wateen,1,w,1,2019,charlottenburg-wilmersdorf.csv
Youseff,1,m,1,2019,charlottenburg-wilmersdorf.csv
Watin,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yuma,1,m,1,2019,charlottenburg-wilmersdorf.csv
Wilhelmine,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yuno,1,m,1,2019,charlottenburg-wilmersdorf.csv
Wilma,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yuriy,1,m,1,2019,charlottenburg-wilmersdorf.csv
Xiya,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yusef,1,m,1,2019,charlottenburg-wilmersdorf.csv
Yade,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zakariyya,1,m,1,2019,charlottenburg-wilmersdorf.csv
Yaeli,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zaki,1,m,1,2019,charlottenburg-wilmersdorf.csv
Yagmur,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zan,1,m,1,2019,charlottenburg-wilmersdorf.csv
Yalda,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zejd,1,m,1,2019,charlottenburg-wilmersdorf.csv
Yamila,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zeno,1,m,1,2019,charlottenburg-wilmersdorf.csv
Yamina,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zion,1,m,1,2019,charlottenburg-wilmersdorf.csv
Yara,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zubeyr,1,m,1,2019,charlottenburg-wilmersdorf.csv
Yaren,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zurab,1,m,1,2019,charlottenburg-wilmersdorf.csv
Yasmin,1,w,1,2019,charlottenburg-wilmersdorf.csv
Ábel,1,m,1,2019,charlottenburg-wilmersdorf.csv
Yingxi,1,w,1,2019,charlottenburg-wilmersdorf.csv
Çinar,1,m,1,2019,charlottenburg-wilmersdorf.csv
Ylva,1,w,1,2019,charlottenburg-wilmersdorf.csv
Émile,1,m,1,2019,charlottenburg-wilmersdorf.csv
Ylvi,1,w,1,2019,charlottenburg-wilmersdorf.csv
Özgür,1,m,1,2019,charlottenburg-wilmersdorf.csv
Ylvie,1,w,1,2019,charlottenburg-wilmersdorf.csv
Đưć,1,m,1,2019,charlottenburg-wilmersdorf.csv
Yngvi,1,w,1,2019,charlottenburg-wilmersdorf.csv
Youna,1,w,1,2019,charlottenburg-wilmersdorf.csv
Youssra,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yulia,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yusra,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yva,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yvonne,1,w,1,2019,charlottenburg-wilmersdorf.csv
Yüsra,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zahide,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zahraa,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zarah,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zaya,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zazou,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zehra,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zeinab,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zejna,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zelal,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zeyneb,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zhengru,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zhiyu,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zouad,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zoé,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zoë,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zoí,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zuhra,1,w,1,2019,charlottenburg-wilmersdorf.csv
Zuleykha,1,w,1,2019,charlottenburg-wilmersdorf.csv
Züleyha,1,w,1,2019,charlottenburg-wilmersdorf.csv
Züleyha-Saliha,1,w,1,2019,charlottenburg-wilmersdorf.csv
Marie,43,w,2,2019,friedrichshain-kreuzberg.csv
Sophie,36,w,2,2019,friedrichshain-kreuzberg.csv
Emma,31,w,1,2019,friedrichshain-kreuzberg.csv
Emilia,29,w,1,2019,friedrichshain-kreuzberg.csv
Noah,28,m,1,2019,friedrichshain-kreuzberg.csv
Charlotte,27,w,2,2019,friedrichshain-kreuzberg.csv
Adam,24,m,1,2019,friedrichshain-kreuzberg.csv
Anton,24,m,1,2019,friedrichshain-kreuzberg.csv
Mia,24,w,1,2019,friedrichshain-kreuzberg.csv
Jakob,24,m,1,2019,friedrichshain-kreuzberg.csv
Mila,23,w,1,2019,friedrichshain-kreuzberg.csv
Maria,22,w,2,2019,friedrichshain-kreuzberg.csv
Leo,22,m,1,2019,friedrichshain-kreuzberg.csv
Elias,21,m,1,2019,friedrichshain-kreuzberg.csv
Louis,21,m,1,2019,friedrichshain-kreuzberg.csv
Paul,21,m,1,2019,friedrichshain-kreuzberg.csv
Theodor,21,m,1,2019,friedrichshain-kreuzberg.csv
Alexander,20,m,2,2019,friedrichshain-kreuzberg.csv
Lukas,20,m,1,2019,friedrichshain-kreuzberg.csv
Oskar,20,m,1,2019,friedrichshain-kreuzberg.csv
Hannah,19,w,1,2019,friedrichshain-kreuzberg.csv
Jonathan,19,m,1,2019,friedrichshain-kreuzberg.csv
Karl,19,m,1,2019,friedrichshain-kreuzberg.csv
Leon,19,m,1,2019,friedrichshain-kreuzberg.csv
Luise,18,w,2,2019,friedrichshain-kreuzberg.csv
David,18,m,1,2019,friedrichshain-kreuzberg.csv
Emil,18,m,1,2019,friedrichshain-kreuzberg.csv
Jonas,18,m,1,2019,friedrichshain-kreuzberg.csv
Charlotte,17,w,1,2019,friedrichshain-kreuzberg.csv
Ella,17,w,1,2019,friedrichshain-kreuzberg.csv
Greta,17,w,1,2019,friedrichshain-kreuzberg.csv
Hanna,17,w,1,2019,friedrichshain-kreuzberg.csv
Johanna,17,w,1,2019,friedrichshain-kreuzberg.csv
Felix,17,m,1,2019,friedrichshain-kreuzberg.csv
Amelie,16,w,1,2019,friedrichshain-kreuzberg.csv
Anna,16,w,1,2019,friedrichshain-kreuzberg.csv
Levi,16,m,1,2019,friedrichshain-kreuzberg.csv
Milo,16,m,1,2019,friedrichshain-kreuzberg.csv
Clara,15,w,1,2019,friedrichshain-kreuzberg.csv
Elisa,15,w,1,2019,friedrichshain-kreuzberg.csv
Julia,15,w,1,2019,friedrichshain-kreuzberg.csv
Paula,15,w,1,2019,friedrichshain-kreuzberg.csv
Julius,15,m,1,2019,friedrichshain-kreuzberg.csv
Max,15,m,1,2019,friedrichshain-kreuzberg.csv
Milan,15,m,1,2019,friedrichshain-kreuzberg.csv
Maximilian,14,m,2,2019,friedrichshain-kreuzberg.csv
Ida,14,w,1,2019,friedrichshain-kreuzberg.csv
Lara,14,w,1,2019,friedrichshain-kreuzberg.csv
Lea,14,w,1,2019,friedrichshain-kreuzberg.csv
Lina,14,w,1,2019,friedrichshain-kreuzberg.csv
Arthur,14,m,1,2019,friedrichshain-kreuzberg.csv
Ben,14,m,1,2019,friedrichshain-kreuzberg.csv
Benjamin,14,m,1,2019,friedrichshain-kreuzberg.csv
Henri,14,m,1,2019,friedrichshain-kreuzberg.csv
Henry,14,m,1,2019,friedrichshain-kreuzberg.csv
Liam,14,m,1,2019,friedrichshain-kreuzberg.csv
Benjamin,13,m,2,2019,friedrichshain-kreuzberg.csv
Alma,13,w,1,2019,friedrichshain-kreuzberg.csv
Frida,13,w,1,2019,friedrichshain-kreuzberg.csv
Lena,13,w,1,2019,friedrichshain-kreuzberg.csv
Maya,13,w,1,2019,friedrichshain-kreuzberg.csv
Rosa,13,w,1,2019,friedrichshain-kreuzberg.csv
Alexander,13,m,1,2019,friedrichshain-kreuzberg.csv
Ali,13,m,1,2019,friedrichshain-kreuzberg.csv
Erik,13,m,1,2019,friedrichshain-kreuzberg.csv
Finn,13,m,1,2019,friedrichshain-kreuzberg.csv
Leonard,13,m,1,2019,friedrichshain-kreuzberg.csv
Muhammed,13,m,1,2019,friedrichshain-kreuzberg.csv
Jakob,12,m,2,2019,friedrichshain-kreuzberg.csv
Paul,12,m,2,2019,friedrichshain-kreuzberg.csv
Johanna,12,w,2,2019,friedrichshain-kreuzberg.csv
Su,12,w,2,2019,friedrichshain-kreuzberg.csv
Elisabeth,12,w,1,2019,friedrichshain-kreuzberg.csv
Marie,12,w,1,2019,friedrichshain-kreuzberg.csv
Sara,12,w,1,2019,friedrichshain-kreuzberg.csv
Theo,12,m,1,2019,friedrichshain-kreuzberg.csv
Amalia,11,w,1,2019,friedrichshain-kreuzberg.csv
Eva,11,w,1,2019,friedrichshain-kreuzberg.csv
Maja,11,w,1,2019,friedrichshain-kreuzberg.csv
Matilda,11,w,1,2019,friedrichshain-kreuzberg.csv
Mira,11,w,1,2019,friedrichshain-kreuzberg.csv
Nora,11,w,1,2019,friedrichshain-kreuzberg.csv
Sofia,11,w,1,2019,friedrichshain-kreuzberg.csv
Sophie,11,w,1,2019,friedrichshain-kreuzberg.csv
Amir,11,m,1,2019,friedrichshain-kreuzberg.csv
Fritz,11,m,1,2019,friedrichshain-kreuzberg.csv
Johann,11,m,1,2019,friedrichshain-kreuzberg.csv
Luca,11,m,1,2019,friedrichshain-kreuzberg.csv
Maximilian,11,m,1,2019,friedrichshain-kreuzberg.csv
Piet,11,m,1,2019,friedrichshain-kreuzberg.csv
Samuel,11,m,1,2019,friedrichshain-kreuzberg.csv
Friedrich,10,m,2,2019,friedrichshain-kreuzberg.csv
Sophia,10,w,2,2019,friedrichshain-kreuzberg.csv
Frieda,10,w,1,2019,friedrichshain-kreuzberg.csv
Klara,10,w,1,2019,friedrichshain-kreuzberg.csv
Leni,10,w,1,2019,friedrichshain-kreuzberg.csv
Luna,10,w,1,2019,friedrichshain-kreuzberg.csv
Olivia,10,w,1,2019,friedrichshain-kreuzberg.csv
Aaron,10,m,1,2019,friedrichshain-kreuzberg.csv
Bruno,10,m,1,2019,friedrichshain-kreuzberg.csv
Juri,10,m,1,2019,friedrichshain-kreuzberg.csv
Lucas,10,m,1,2019,friedrichshain-kreuzberg.csv
Martin,10,m,1,2019,friedrichshain-kreuzberg.csv
Oliver,10,m,1,2019,friedrichshain-kreuzberg.csv
Valentin,10,m,1,2019,friedrichshain-kreuzberg.csv
David,9,m,2,2019,friedrichshain-kreuzberg.csv
Elias,9,m,2,2019,friedrichshain-kreuzberg.csv
Karl,9,m,2,2019,friedrichshain-kreuzberg.csv
Lucia,9,w,2,2019,friedrichshain-kreuzberg.csv
Noah,9,m,2,2019,friedrichshain-kreuzberg.csv
Luisa,9,w,2,2019,friedrichshain-kreuzberg.csv
Rose,9,w,2,2019,friedrichshain-kreuzberg.csv
Ava,9,w,1,2019,friedrichshain-kreuzberg.csv
Carla,9,w,1,2019,friedrichshain-kreuzberg.csv
Elif,9,w,1,2019,friedrichshain-kreuzberg.csv
Emily,9,w,1,2019,friedrichshain-kreuzberg.csv
Helena,9,w,1,2019,friedrichshain-kreuzberg.csv
Isabella,9,w,1,2019,friedrichshain-kreuzberg.csv
Laura,9,w,1,2019,friedrichshain-kreuzberg.csv
Lotte,9,w,1,2019,friedrichshain-kreuzberg.csv
Sophia,9,w,1,2019,friedrichshain-kreuzberg.csv
Jona,9,m,1,2019,friedrichshain-kreuzberg.csv
Jonah,9,m,1,2019,friedrichshain-kreuzberg.csv
Luis,9,m,1,2019,friedrichshain-kreuzberg.csv
Moritz,9,m,1,2019,friedrichshain-kreuzberg.csv
Tim,9,m,1,2019,friedrichshain-kreuzberg.csv
Ali,8,m,2,2019,friedrichshain-kreuzberg.csv
Anna,8,w,2,2019,friedrichshain-kreuzberg.csv
Elisabeth,8,w,2,2019,friedrichshain-kreuzberg.csv
Elise,8,w,2,2019,friedrichshain-kreuzberg.csv
Louise,8,w,2,2019,friedrichshain-kreuzberg.csv
Antonia,8,w,1,2019,friedrichshain-kreuzberg.csv
Leonie,8,w,1,2019,friedrichshain-kreuzberg.csv
Lia,8,w,1,2019,friedrichshain-kreuzberg.csv
Liya,8,w,1,2019,friedrichshain-kreuzberg.csv
Mara,8,w,1,2019,friedrichshain-kreuzberg.csv
Edgar,8,m,1,2019,friedrichshain-kreuzberg.csv
Maria,8,w,1,2019,friedrichshain-kreuzberg.csv
Friedrich,8,m,1,2019,friedrichshain-kreuzberg.csv
Merle,8,w,1,2019,friedrichshain-kreuzberg.csv
Hamza,8,m,1,2019,friedrichshain-kreuzberg.csv
Nele,8,w,1,2019,friedrichshain-kreuzberg.csv
Lio,8,m,1,2019,friedrichshain-kreuzberg.csv
Tilda,8,w,1,2019,friedrichshain-kreuzberg.csv
Luka,8,m,1,2019,friedrichshain-kreuzberg.csv
Yuna,8,w,1,2019,friedrichshain-kreuzberg.csv
Mads,8,m,1,2019,friedrichshain-kreuzberg.csv
Mika,8,m,1,2019,friedrichshain-kreuzberg.csv
Pepe,8,m,1,2019,friedrichshain-kreuzberg.csv
Vincent,8,m,1,2019,friedrichshain-kreuzberg.csv
Efe,7,m,2,2019,friedrichshain-kreuzberg.csv
Emil,7,m,2,2019,friedrichshain-kreuzberg.csv
Fritz,7,m,2,2019,friedrichshain-kreuzberg.csv
Leon,7,m,2,2019,friedrichshain-kreuzberg.csv
Leonard,7,m,2,2019,friedrichshain-kreuzberg.csv
Anh,7,w,2,2019,friedrichshain-kreuzberg.csv
Maria,7,m,2,2019,friedrichshain-kreuzberg.csv
Anouk,7,w,2,2019,friedrichshain-kreuzberg.csv
Michael,7,m,2,2019,friedrichshain-kreuzberg.csv
Carlotta,7,w,2,2019,friedrichshain-kreuzberg.csv
Richard,7,m,2,2019,friedrichshain-kreuzberg.csv
Emilia,7,w,2,2019,friedrichshain-kreuzberg.csv
Lina,7,w,2,2019,friedrichshain-kreuzberg.csv
Mathilda,7,w,2,2019,friedrichshain-kreuzberg.csv
Alice,7,w,1,2019,friedrichshain-kreuzberg.csv
Lucia,7,w,1,2019,friedrichshain-kreuzberg.csv
Luise,7,w,1,2019,friedrichshain-kreuzberg.csv
Malia,7,w,1,2019,friedrichshain-kreuzberg.csv
Daniel,7,m,1,2019,friedrichshain-kreuzberg.csv
Mathilda,7,w,1,2019,friedrichshain-kreuzberg.csv
Elio,7,m,1,2019,friedrichshain-kreuzberg.csv
Melina,7,w,1,2019,friedrichshain-kreuzberg.csv
Emir,7,m,1,2019,friedrichshain-kreuzberg.csv
Rosalie,7,w,1,2019,friedrichshain-kreuzberg.csv
Fabian,7,m,1,2019,friedrichshain-kreuzberg.csv
Ruby,7,w,1,2019,friedrichshain-kreuzberg.csv
Florian,7,m,1,2019,friedrichshain-kreuzberg.csv
Stella,7,w,1,2019,friedrichshain-kreuzberg.csv
Joshua,7,m,1,2019,friedrichshain-kreuzberg.csv
Thea,7,w,1,2019,friedrichshain-kreuzberg.csv
Malik,7,m,1,2019,friedrichshain-kreuzberg.csv
Malte,7,m,1,2019,friedrichshain-kreuzberg.csv
Matteo,7,m,1,2019,friedrichshain-kreuzberg.csv
Mattis,7,m,1,2019,friedrichshain-kreuzberg.csv
Mert,7,m,1,2019,friedrichshain-kreuzberg.csv
Mio,7,m,1,2019,friedrichshain-kreuzberg.csv
Mohammed,7,m,1,2019,friedrichshain-kreuzberg.csv
Otto,7,m,1,2019,friedrichshain-kreuzberg.csv
Philipp,7,m,1,2019,friedrichshain-kreuzberg.csv
Tom,7,m,1,2019,friedrichshain-kreuzberg.csv
Yusuf,7,m,1,2019,friedrichshain-kreuzberg.csv
An,6,w,3,2019,friedrichshain-kreuzberg.csv
Anh,6,m,2,2019,friedrichshain-kreuzberg.csv
August,6,m,2,2019,friedrichshain-kreuzberg.csv
Felix,6,m,2,2019,friedrichshain-kreuzberg.csv
An,6,w,2,2019,friedrichshain-kreuzberg.csv
Gia,6,m,2,2019,friedrichshain-kreuzberg.csv
Ava,6,w,2,2019,friedrichshain-kreuzberg.csv
Henry,6,m,2,2019,friedrichshain-kreuzberg.csv
Lotta,6,w,2,2019,friedrichshain-kreuzberg.csv
Josef,6,m,2,2019,friedrichshain-kreuzberg.csv
Lou,6,w,2,2019,friedrichshain-kreuzberg.csv
Levi,6,m,2,2019,friedrichshain-kreuzberg.csv
Nur,6,w,2,2019,friedrichshain-kreuzberg.csv
Luis,6,m,2,2019,friedrichshain-kreuzberg.csv
Paulina,6,w,2,2019,friedrichshain-kreuzberg.csv
Lukas,6,m,2,2019,friedrichshain-kreuzberg.csv
Pauline,6,w,2,2019,friedrichshain-kreuzberg.csv
Martin,6,m,2,2019,friedrichshain-kreuzberg.csv
Rosa,6,w,2,2019,friedrichshain-kreuzberg.csv
Max,6,m,2,2019,friedrichshain-kreuzberg.csv
Ole,6,m,2,2019,friedrichshain-kreuzberg.csv
Oskar,6,m,2,2019,friedrichshain-kreuzberg.csv
Theodor,6,m,2,2019,friedrichshain-kreuzberg.csv
Valentin,6,m,2,2019,friedrichshain-kreuzberg.csv
Amina,6,w,1,2019,friedrichshain-kreuzberg.csv
Ayla,6,w,1,2019,friedrichshain-kreuzberg.csv
Ela,6,w,1,2019,friedrichshain-kreuzberg.csv
Helen,6,w,1,2019,friedrichshain-kreuzberg.csv
Mariam,6,w,1,2019,friedrichshain-kreuzberg.csv
Nina,6,w,1,2019,friedrichshain-kreuzberg.csv
Zoe,6,w,1,2019,friedrichshain-kreuzberg.csv
Adrian,6,m,1,2019,friedrichshain-kreuzberg.csv
Carlo,6,m,1,2019,friedrichshain-kreuzberg.csv
Enno,6,m,1,2019,friedrichshain-kreuzberg.csv
Gustav,6,m,1,2019,friedrichshain-kreuzberg.csv
Ibrahim,6,m,1,2019,friedrichshain-kreuzberg.csv
Jan,6,m,1,2019,friedrichshain-kreuzberg.csv
Kurt,6,m,1,2019,friedrichshain-kreuzberg.csv
Levin,6,m,1,2019,friedrichshain-kreuzberg.csv
Michael,6,m,1,2019,friedrichshain-kreuzberg.csv
Muhammad,6,m,1,2019,friedrichshain-kreuzberg.csv
Neo,6,m,1,2019,friedrichshain-kreuzberg.csv
Ole,6,m,1,2019,friedrichshain-kreuzberg.csv
Omar,6,m,1,2019,friedrichshain-kreuzberg.csv
Simon,6,m,1,2019,friedrichshain-kreuzberg.csv
Youssef,6,m,1,2019,friedrichshain-kreuzberg.csv
Anh,5,m,3,2019,friedrichshain-kreuzberg.csv
Paul,5,m,3,2019,friedrichshain-kreuzberg.csv
Maria,5,w,3,2019,friedrichshain-kreuzberg.csv
Marie,5,w,3,2019,friedrichshain-kreuzberg.csv
Frida,5,w,2,2019,friedrichshain-kreuzberg.csv
Mae,5,w,2,2019,friedrichshain-kreuzberg.csv
Sofia,5,w,2,2019,friedrichshain-kreuzberg.csv
Zoe,5,w,2,2019,friedrichshain-kreuzberg.csv
Aaron,5,m,2,2019,friedrichshain-kreuzberg.csv
Anton,5,m,2,2019,friedrichshain-kreuzberg.csv
Asaf,5,m,2,2019,friedrichshain-kreuzberg.csv
Bruno,5,m,2,2019,friedrichshain-kreuzberg.csv
Constantin,5,m,2,2019,friedrichshain-kreuzberg.csv
Erik,5,m,2,2019,friedrichshain-kreuzberg.csv
Hamza,5,m,2,2019,friedrichshain-kreuzberg.csv
Hans,5,m,2,2019,friedrichshain-kreuzberg.csv
Huy,5,m,2,2019,friedrichshain-kreuzberg.csv
Jan,5,m,2,2019,friedrichshain-kreuzberg.csv
Leander,5,m,2,2019,friedrichshain-kreuzberg.csv
Levin,5,m,2,2019,friedrichshain-kreuzberg.csv
Peter,5,m,2,2019,friedrichshain-kreuzberg.csv
Alva,5,w,1,2019,friedrichshain-kreuzberg.csv
Amira,5,w,1,2019,friedrichshain-kreuzberg.csv
Amélie,5,w,1,2019,friedrichshain-kreuzberg.csv
Diana,5,w,1,2019,friedrichshain-kreuzberg.csv
Elena,5,w,1,2019,friedrichshain-kreuzberg.csv
Eliana,5,w,1,2019,friedrichshain-kreuzberg.csv
Elise,5,w,1,2019,friedrichshain-kreuzberg.csv
Elli,5,w,1,2019,friedrichshain-kreuzberg.csv
Fatima,5,w,1,2019,friedrichshain-kreuzberg.csv
Laila,5,w,1,2019,friedrichshain-kreuzberg.csv
Leyla,5,w,1,2019,friedrichshain-kreuzberg.csv
Liv,5,w,1,2019,friedrichshain-kreuzberg.csv
Livia,5,w,1,2019,friedrichshain-kreuzberg.csv
Lotta,5,w,1,2019,friedrichshain-kreuzberg.csv
