Vorname,Anzahl,Geschlecht,Position,Jahr,Bezirk
Talya,2,w,1,2018,mitte.csv
Said,2,m,1,2018,mitte.csv
Tamara,2,w,1,2018,mitte.csv
Selim,2,m,1,2018,mitte.csv
Tara,2,w,1,2018,mitte.csv
Serhat,2,m,1,2018,mitte.csv
Teodora,2,w,1,2018,mitte.csv
Sinan,2,m,1,2018,mitte.csv
Teresa,2,w,1,2018,mitte.csv
Sirac,2,m,1,2018,mitte.csv
Tiffany,2,w,1,2018,mitte.csv
Sufyan,2,m,1,2018,mitte.csv
Toni,2,w,1,2018,mitte.csv
Süleyman,2,m,1,2018,mitte.csv
Tuana,2,w,1,2018,mitte.csv
Teo,2,m,1,2018,mitte.csv
Tuba,2,w,1,2018,mitte.csv
Thiago,2,m,1,2018,mitte.csv
Tulin,2,w,1,2018,mitte.csv
Timo,2,m,1,2018,mitte.csv
Tülin,2,w,1,2018,mitte.csv
Tony,2,m,1,2018,mitte.csv
Valerie,2,w,1,2018,mitte.csv
Tyler,2,m,1,2018,mitte.csv
Vanessa,2,w,1,2018,mitte.csv
Valentino,2,m,1,2018,mitte.csv
Vesna,2,w,1,2018,mitte.csv
Valerio,2,m,1,2018,mitte.csv
Wanda,2,w,1,2018,mitte.csv
Vasile,2,m,1,2018,mitte.csv
Yağmur,2,w,1,2018,mitte.csv
Veit,2,m,1,2018,mitte.csv
Zelal,2,w,1,2018,mitte.csv
Vito,2,m,1,2018,mitte.csv
Zoé,2,w,1,2018,mitte.csv
Vitus,2,m,1,2018,mitte.csv
Züleyha,2,w,1,2018,mitte.csv
Willem,2,m,1,2018,mitte.csv
Yassin,2,m,1,2018,mitte.csv
Yazan,2,m,1,2018,mitte.csv
Yiğit,2,m,1,2018,mitte.csv
Yusef,2,m,1,2018,mitte.csv
Ziad,2,m,1,2018,mitte.csv
Ludwig,1,m,6,2018,mitte.csv
Victoria,1,w,6,2018,mitte.csv
Alexander,1,m,5,2018,mitte.csv
Benjamin,1,w,5,2018,mitte.csv
Ecke,1,m,5,2018,mitte.csv
Elisabeth,1,w,5,2018,mitte.csv
Fryderyk,1,m,5,2018,mitte.csv
Marie,1,w,5,2018,mitte.csv
Gerbert,1,m,5,2018,mitte.csv
Wilhelmina,1,w,5,2018,mitte.csv
Johannes,1,m,5,2018,mitte.csv
Mohamed,1,m,5,2018,mitte.csv
Udo,1,m,5,2018,mitte.csv
Achim,1,m,4,2018,mitte.csv
Ashraf,1,m,4,2018,mitte.csv
Ahmed,1,w,4,2018,mitte.csv
August,1,m,4,2018,mitte.csv
Anh,1,w,4,2018,mitte.csv
Ben,1,m,4,2018,mitte.csv
Charlotte,1,w,4,2018,mitte.csv
Bernd,1,m,4,2018,mitte.csv
Daniela,1,w,4,2018,mitte.csv
Botho,1,m,4,2018,mitte.csv
Dora,1,w,4,2018,mitte.csv
Christo,1,m,4,2018,mitte.csv
Dzebisova,1,w,4,2018,mitte.csv
Felix,1,m,4,2018,mitte.csv
Ehrengard,1,w,4,2018,mitte.csv
Gabriel,1,m,4,2018,mitte.csv
Elisabeth,1,w,4,2018,mitte.csv
Hahn,1,m,4,2018,mitte.csv
Else,1,w,4,2018,mitte.csv
Hans,1,m,4,2018,mitte.csv
Elvira,1,w,4,2018,mitte.csv
Hassan,1,m,4,2018,mitte.csv
Eniola,1,w,4,2018,mitte.csv
Herbert,1,m,4,2018,mitte.csv
Hammad,1,w,4,2018,mitte.csv
Jörg,1,m,4,2018,mitte.csv
Inga,1,w,4,2018,mitte.csv
Karl,1,m,4,2018,mitte.csv
Karlotta,1,w,4,2018,mitte.csv
Ludwig,1,m,4,2018,mitte.csv
Katharina,1,w,4,2018,mitte.csv
Martinov,1,m,4,2018,mitte.csv
Laetitia,1,w,4,2018,mitte.csv
Minh,1,m,4,2018,mitte.csv
Louise,1,w,4,2018,mitte.csv
Nicolaus,1,m,4,2018,mitte.csv
Mala,1,w,4,2018,mitte.csv
Odera,1,m,4,2018,mitte.csv
Maria,1,w,4,2018,mitte.csv
Osebrand,1,m,4,2018,mitte.csv
Mohamed,1,w,4,2018,mitte.csv
Otokar,1,m,4,2018,mitte.csv
Nelly,1,w,4,2018,mitte.csv
Paul,1,m,4,2018,mitte.csv
Olivia,1,w,4,2018,mitte.csv
Peter,1,m,4,2018,mitte.csv
Onuisbo,1,w,4,2018,mitte.csv
Ragnarr,1,m,4,2018,mitte.csv
Rachidath,1,w,4,2018,mitte.csv
Roland,1,m,4,2018,mitte.csv
Rosemarie,1,w,4,2018,mitte.csv
Santiago,1,m,4,2018,mitte.csv
Savery,1,w,4,2018,mitte.csv
Thomas,1,m,4,2018,mitte.csv
Simona,1,w,4,2018,mitte.csv
Winfried,1,m,4,2018,mitte.csv
Trang,1,w,4,2018,mitte.csv
Ute,1,w,4,2018,mitte.csv
Victoria,1,w,4,2018,mitte.csv
Aerin,1,w,3,2018,mitte.csv
Alionya,1,w,3,2018,mitte.csv
Abdulsalam,1,m,3,2018,mitte.csv
Alisija,1,w,3,2018,mitte.csv
Alahakoon,1,m,3,2018,mitte.csv
Amal,1,w,3,2018,mitte.csv
An,1,m,3,2018,mitte.csv
Amaru,1,w,3,2018,mitte.csv
Anderson,1,m,3,2018,mitte.csv
Anita,1,w,3,2018,mitte.csv
Andreas,1,m,3,2018,mitte.csv
Annemie,1,w,3,2018,mitte.csv
André,1,m,3,2018,mitte.csv
Anny,1,w,3,2018,mitte.csv
Antoine-Marie,1,m,3,2018,mitte.csv
Anouk,1,w,3,2018,mitte.csv
Antonius,1,m,3,2018,mitte.csv
Antwi,1,w,3,2018,mitte.csv
Atréju,1,m,3,2018,mitte.csv
Arentoft,1,w,3,2018,mitte.csv
Augustin,1,m,3,2018,mitte.csv
Arngard,1,w,3,2018,mitte.csv
Aurelius,1,m,3,2018,mitte.csv
Auguste,1,w,3,2018,mitte.csv
Azaan,1,m,3,2018,mitte.csv
Aurelia,1,w,3,2018,mitte.csv
Aziz,1,m,3,2018,mitte.csv
Ayuk,1,w,3,2018,mitte.csv
Bahri,1,m,3,2018,mitte.csv
Barbara,1,w,3,2018,mitte.csv
Balthasar,1,m,3,2018,mitte.csv
Bella,1,w,3,2018,mitte.csv
Bastian,1,m,3,2018,mitte.csv
Bogumila,1,w,3,2018,mitte.csv
Benvenuto,1,m,3,2018,mitte.csv
Bärbel,1,w,3,2018,mitte.csv
Beyazıt,1,m,3,2018,mitte.csv
Carlotta,1,w,3,2018,mitte.csv
Binh,1,m,3,2018,mitte.csv
Carola,1,w,3,2018,mitte.csv
Biyon,1,m,3,2018,mitte.csv
Catherine,1,w,3,2018,mitte.csv
Björn,1,m,3,2018,mitte.csv
Celestine,1,w,3,2018,mitte.csv
Bảo,1,m,3,2018,mitte.csv
Charlotta,1,w,3,2018,mitte.csv
Camille,1,m,3,2018,mitte.csv
Christa,1,w,3,2018,mitte.csv
Cao,1,m,3,2018,mitte.csv
Christine,1,w,3,2018,mitte.csv
Casimir,1,m,3,2018,mitte.csv
Coco,1,w,3,2018,mitte.csv
Christopher,1,m,3,2018,mitte.csv
Danièle,1,w,3,2018,mitte.csv
Chukwubuikem,1,m,3,2018,mitte.csv
Delia,1,w,3,2018,mitte.csv
Clemens,1,m,3,2018,mitte.csv
Delilah,1,w,3,2018,mitte.csv
Constantin,1,m,3,2018,mitte.csv
Destiny-Hope,1,w,3,2018,mitte.csv
Corleón,1,m,3,2018,mitte.csv
Dieu,1,w,3,2018,mitte.csv
Cornelius,1,m,3,2018,mitte.csv
Dike,1,w,3,2018,mitte.csv
Cosmo,1,m,3,2018,mitte.csv
Dominique,1,w,3,2018,mitte.csv
Cris,1,m,3,2018,mitte.csv
Donata,1,w,3,2018,mitte.csv
Dat,1,m,3,2018,mitte.csv
Dorothea,1,w,3,2018,mitte.csv
Dayali,1,m,3,2018,mitte.csv
Duyên,1,w,3,2018,mitte.csv
Detlef,1,m,3,2018,mitte.csv
Ebelina,1,w,3,2018,mitte.csv
Djambar,1,m,3,2018,mitte.csv
Edith-Ruth,1,w,3,2018,mitte.csv
Duc,1,m,3,2018,mitte.csv
Elektra,1,w,3,2018,mitte.csv
Dăng,1,m,3,2018,mitte.csv
Emilia,1,w,3,2018,mitte.csv
Eberhard,1,m,3,2018,mitte.csv
Erna,1,w,3,2018,mitte.csv
Eckhard,1,m,3,2018,mitte.csv
Esmail,1,w,3,2018,mitte.csv
Eleftherios,1,m,3,2018,mitte.csv
Etou,1,w,3,2018,mitte.csv
Emeka,1,m,3,2018,mitte.csv
Evelyn,1,w,3,2018,mitte.csv
Erich,1,m,3,2018,mitte.csv
Fabiana,1,w,3,2018,mitte.csv
Eugen,1,m,3,2018,mitte.csv
Famara,1,w,3,2018,mitte.csv
Faruk,1,m,3,2018,mitte.csv
Felicitas,1,w,3,2018,mitte.csv
Fatah,1,m,3,2018,mitte.csv
Feliksovna,1,w,3,2018,mitte.csv
Felix,1,m,3,2018,mitte.csv
Florentine,1,w,3,2018,mitte.csv
Fidelius,1,m,3,2018,mitte.csv
Freyja,1,w,3,2018,mitte.csv
Florian,1,m,3,2018,mitte.csv
Frida,1,w,3,2018,mitte.csv
Francis,1,m,3,2018,mitte.csv
Fátima,1,w,3,2018,mitte.csv
Frank,1,m,3,2018,mitte.csv
Goli,1,w,3,2018,mitte.csv
François,1,m,3,2018,mitte.csv
Grace,1,w,3,2018,mitte.csv
Frederic,1,m,3,2018,mitte.csv
Gupse,1,w,3,2018,mitte.csv
Frederik,1,m,3,2018,mitte.csv
Gülsüm,1,w,3,2018,mitte.csv
Frei,1,m,3,2018,mitte.csv
Harriett,1,w,3,2018,mitte.csv
Friedrich,1,m,3,2018,mitte.csv
Hassan,1,w,3,2018,mitte.csv
Gisbert,1,m,3,2018,mitte.csv
Heaven,1,w,3,2018,mitte.csv
Gustave,1,m,3,2018,mitte.csv
Heidemarie,1,w,3,2018,mitte.csv
Géza,1,m,3,2018,mitte.csv
Heidi,1,w,3,2018,mitte.csv
Götz,1,m,3,2018,mitte.csv
Helene,1,w,3,2018,mitte.csv
Hagen,1,m,3,2018,mitte.csv
Hope,1,w,3,2018,mitte.csv
Haik,1,m,3,2018,mitte.csv
Hörü,1,w,3,2018,mitte.csv
Hans,1,m,3,2018,mitte.csv
Ilori,1,w,3,2018,mitte.csv
Harald,1,m,3,2018,mitte.csv
Ingeborg,1,w,3,2018,mitte.csv
Heinz,1,m,3,2018,mitte.csv
Ipek,1,w,3,2018,mitte.csv
Hektor,1,m,3,2018,mitte.csv
Irmgard,1,w,3,2018,mitte.csv
Helmut,1,m,3,2018,mitte.csv
Irzooqee,1,w,3,2018,mitte.csv
Hendrik,1,m,3,2018,mitte.csv
Isabelle,1,w,3,2018,mitte.csv
Henri,1,m,3,2018,mitte.csv
Jacqueline,1,w,3,2018,mitte.csv
Henry,1,m,3,2018,mitte.csv
Jaliya,1,w,3,2018,mitte.csv
Herbert,1,m,3,2018,mitte.csv
Jasmin,1,w,3,2018,mitte.csv
Hermann,1,m,3,2018,mitte.csv
Jenniffer,1,w,3,2018,mitte.csv
Huda,1,m,3,2018,mitte.csv
Jenny,1,w,3,2018,mitte.csv
Iosua,1,m,3,2018,mitte.csv
Jolyne,1,w,3,2018,mitte.csv
Iyanuoluwa,1,m,3,2018,mitte.csv
Josephine,1,w,3,2018,mitte.csv
Jakob,1,m,3,2018,mitte.csv
José,1,w,3,2018,mitte.csv
James,1,m,3,2018,mitte.csv
Judith,1,w,3,2018,mitte.csv
Jamiu,1,m,3,2018,mitte.csv
Julia,1,w,3,2018,mitte.csv
Jan,1,m,3,2018,mitte.csv
Juna,1,w,3,2018,mitte.csv
Jannis,1,m,3,2018,mitte.csv
Karin,1,w,3,2018,mitte.csv
Jean,1,m,3,2018,mitte.csv
Katherine,1,w,3,2018,mitte.csv
Johan,1,m,3,2018,mitte.csv
Kristin,1,w,3,2018,mitte.csv
Josef,1,m,3,2018,mitte.csv
Kutendereza,1,w,3,2018,mitte.csv
Junior,1,m,3,2018,mitte.csv
Lee,1,w,3,2018,mitte.csv
Jurek,1,m,3,2018,mitte.csv
Lilith,1,w,3,2018,mitte.csv
Justin,1,m,3,2018,mitte.csv
Lilo,1,w,3,2018,mitte.csv
Karim,1,m,3,2018,mitte.csv
Linh,1,w,3,2018,mitte.csv
Karl,1,m,3,2018,mitte.csv
Lisa,1,w,3,2018,mitte.csv
Kwame,1,m,3,2018,mitte.csv
Lisbeth,1,w,3,2018,mitte.csv
Leo,1,m,3,2018,mitte.csv
Lisbon,1,w,3,2018,mitte.csv
Leon,1,m,3,2018,mitte.csv
Loisaida,1,w,3,2018,mitte.csv
Leonard,1,m,3,2018,mitte.csv
Lou,1,w,3,2018,mitte.csv
Leonel,1,m,3,2018,mitte.csv
Luise,1,w,3,2018,mitte.csv
Leontiades,1,m,3,2018,mitte.csv
Lumi,1,w,3,2018,mitte.csv
Leopold,1,m,3,2018,mitte.csv
Luz,1,w,3,2018,mitte.csv
Leskes,1,m,3,2018,mitte.csv
Lyla,1,w,3,2018,mitte.csv
Levente,1,m,3,2018,mitte.csv
Lyn,1,w,3,2018,mitte.csv
Levi,1,m,3,2018,mitte.csv
Léondra,1,w,3,2018,mitte.csv
Lian,1,m,3,2018,mitte.csv
Madeleine,1,w,3,2018,mitte.csv
Lopes,1,m,3,2018,mitte.csv
Manuela,1,w,3,2018,mitte.csv
Lothar,1,m,3,2018,mitte.csv
Margot,1,w,3,2018,mitte.csv
Loïc,1,m,3,2018,mitte.csv
Margrit,1,w,3,2018,mitte.csv
Lukas,1,m,3,2018,mitte.csv
Marguerite,1,w,3,2018,mitte.csv
Mackenhauer,1,m,3,2018,mitte.csv
Marion,1,w,3,2018,mitte.csv
Mali,1,m,3,2018,mitte.csv
Marlene,1,w,3,2018,mitte.csv
Manfred,1,m,3,2018,mitte.csv
Martina,1,w,3,2018,mitte.csv
Manuel,1,m,3,2018,mitte.csv
Martine,1,w,3,2018,mitte.csv
Marcel,1,m,3,2018,mitte.csv
Mary,1,w,3,2018,mitte.csv
Marcus,1,m,3,2018,mitte.csv
Maïmanatou,1,w,3,2018,mitte.csv
Maria,1,m,3,2018,mitte.csv
Medine,1,w,3,2018,mitte.csv
Marian,1,m,3,2018,mitte.csv
Minh,1,w,3,2018,mitte.csv
Mars,1,m,3,2018,mitte.csv
Minou,1,w,3,2018,mitte.csv
Martin,1,m,3,2018,mitte.csv
Mohamed,1,w,3,2018,mitte.csv
Mathis,1,m,3,2018,mitte.csv
Mohammad,1,w,3,2018,mitte.csv
Matthias,1,m,3,2018,mitte.csv
Momo,1,w,3,2018,mitte.csv
Matthieu,1,m,3,2018,mitte.csv
Monique,1,w,3,2018,mitte.csv
Maurice,1,m,3,2018,mitte.csv
Naima,1,w,3,2018,mitte.csv
Medine,1,m,3,2018,mitte.csv
Ngoc,1,w,3,2018,mitte.csv
Mibuel,1,m,3,2018,mitte.csv
Nhi,1,w,3,2018,mitte.csv
Mikael,1,m,3,2018,mitte.csv
Nicole,1,w,3,2018,mitte.csv
Moustafa,1,m,3,2018,mitte.csv
Nikoline,1,w,3,2018,mitte.csv
Mvita,1,m,3,2018,mitte.csv
Okelani,1,w,3,2018,mitte.csv
Nahar,1,m,3,2018,mitte.csv
Ottilia,1,w,3,2018,mitte.csv
Naim,1,m,3,2018,mitte.csv
Patricia,1,w,3,2018,mitte.csv
Nepomuk,1,m,3,2018,mitte.csv
Philippa,1,w,3,2018,mitte.csv
Nicolas,1,m,3,2018,mitte.csv
Phoebe,1,w,3,2018,mitte.csv
Niculae,1,m,3,2018,mitte.csv
Polina,1,w,3,2018,mitte.csv
Nikolaus,1,m,3,2018,mitte.csv
Princess,1,w,3,2018,mitte.csv
Noman,1,m,3,2018,mitte.csv
Renate,1,w,3,2018,mitte.csv
Olivier,1,m,3,2018,mitte.csv
Rosa,1,w,3,2018,mitte.csv
Oludele,1,m,3,2018,mitte.csv
Rose,1,w,3,2018,mitte.csv
Osayuki,1,m,3,2018,mitte.csv
Roswitha,1,w,3,2018,mitte.csv
Patmos,1,m,3,2018,mitte.csv
Ruth,1,w,3,2018,mitte.csv
Paulus,1,m,3,2018,mitte.csv
Salomé,1,w,3,2018,mitte.csv
Philip,1,m,3,2018,mitte.csv
Solee,1,w,3,2018,mitte.csv
Phú,1,m,3,2018,mitte.csv
Su,1,w,3,2018,mitte.csv
Poyraz,1,m,3,2018,mitte.csv
Suleiman,1,w,3,2018,mitte.csv
Quân,1,m,3,2018,mitte.csv
Sylvia,1,w,3,2018,mitte.csv
Raaberg,1,m,3,2018,mitte.csv
Sümbül,1,w,3,2018,mitte.csv
Rafael,1,m,3,2018,mitte.csv
Teresa,1,w,3,2018,mitte.csv
Ralph,1,m,3,2018,mitte.csv
Thanh,1,w,3,2018,mitte.csv
Ravi,1,m,3,2018,mitte.csv
Theophanu,1,w,3,2018,mitte.csv
Razafimbelo,1,m,3,2018,mitte.csv
Thư,1,w,3,2018,mitte.csv
Rene,1,m,3,2018,mitte.csv
Tilda,1,w,3,2018,mitte.csv
Richard,1,m,3,2018,mitte.csv
Tioluwanimi,1,w,3,2018,mitte.csv
Robbert,1,m,3,2018,mitte.csv
Tomina,1,w,3,2018,mitte.csv
Robert,1,m,3,2018,mitte.csv
Traute,1,w,3,2018,mitte.csv
Rocco,1,m,3,2018,mitte.csv
Tsambika,1,w,3,2018,mitte.csv
Rodrigo,1,m,3,2018,mitte.csv
Tuulia,1,w,3,2018,mitte.csv
Seifan,1,m,3,2018,mitte.csv
Veronika,1,w,3,2018,mitte.csv
Semii,1,m,3,2018,mitte.csv
Yahya,1,w,3,2018,mitte.csv
Serafin,1,m,3,2018,mitte.csv
Yawa,1,w,3,2018,mitte.csv
Siegfried,1,m,3,2018,mitte.csv
Yumi,1,w,3,2018,mitte.csv
Smirkko,1,m,3,2018,mitte.csv
Élodie,1,w,3,2018,mitte.csv
Spilles,1,m,3,2018,mitte.csv
Stefan,1,m,3,2018,mitte.csv
Tanju,1,m,3,2018,mitte.csv
Tanyi,1,m,3,2018,mitte.csv
Theodor,1,m,3,2018,mitte.csv
Tiberius,1,m,3,2018,mitte.csv
Till,1,m,3,2018,mitte.csv
Tizian,1,m,3,2018,mitte.csv
Toivo,1,m,3,2018,mitte.csv
Valentino,1,m,3,2018,mitte.csv
Victor,1,m,3,2018,mitte.csv
Vinzenz,1,m,3,2018,mitte.csv
Walter,1,m,3,2018,mitte.csv
Wawrzyniec,1,m,3,2018,mitte.csv
Wendelin,1,m,3,2018,mitte.csv
Willi,1,m,3,2018,mitte.csv
Willibald,1,m,3,2018,mitte.csv
Winfried,1,m,3,2018,mitte.csv
Xavier,1,m,3,2018,mitte.csv
Yannis,1,m,3,2018,mitte.csv
Yemayá,1,m,3,2018,mitte.csv
Zopp,1,m,3,2018,mitte.csv
Ân,1,m,3,2018,mitte.csv
Émile,1,m,3,2018,mitte.csv
Aaliyah,1,w,2,2018,mitte.csv
Abdelwahab,1,w,2,2018,mitte.csv
Abdullah,1,w,2,2018,mitte.csv
Abir,1,w,2,2018,mitte.csv
Adele,1,w,2,2018,mitte.csv
Ademova,1,w,2,2018,mitte.csv
Adis,1,w,2,2018,mitte.csv
Adwoa,1,w,2,2018,mitte.csv
Aglaia,1,w,2,2018,mitte.csv
Ahmed,1,w,2,2018,mitte.csv
Ailie,1,w,2,2018,mitte.csv
Aimée,1,w,2,2018,mitte.csv
Ajoke,1,w,2,2018,mitte.csv
Aki,1,w,2,2018,mitte.csv
Akua,1,w,2,2018,mitte.csv
Ala'a,1,w,2,2018,mitte.csv
Alaia,1,w,2,2018,mitte.csv
Alaska,1,w,2,2018,mitte.csv
Alba,1,w,2,2018,mitte.csv
Albena,1,w,2,2018,mitte.csv
Albertine,1,w,2,2018,mitte.csv
Alejandra,1,w,2,2018,mitte.csv
Alekhine,1,w,2,2018,mitte.csv
Alekova,1,w,2,2018,mitte.csv
Aleksandra,1,w,2,2018,mitte.csv
Alessia,1,w,2,2018,mitte.csv
Alexa,1,w,2,2018,mitte.csv
Alexandrovna,1,w,2,2018,mitte.csv
Alexeevna,1,w,2,2018,mitte.csv
Aleyah,1,w,2,2018,mitte.csv
Ali,1,w,2,2018,mitte.csv
Alia,1,w,2,2018,mitte.csv
Alina,1,w,2,2018,mitte.csv
Aline,1,w,2,2018,mitte.csv
Alinova,1,w,2,2018,mitte.csv
Alisa,1,w,2,2018,mitte.csv
Alisia,1,w,2,2018,mitte.csv
Abdel,1,m,2,2018,mitte.csv
Alison,1,w,2,2018,mitte.csv
Adar,1,m,2,2018,mitte.csv
Aliénor,1,w,2,2018,mitte.csv
Adler,1,m,2,2018,mitte.csv
Almina,1,w,2,2018,mitte.csv
Adobayor,1,m,2,2018,mitte.csv
Alwara,1,w,2,2018,mitte.csv
Adriaan,1,m,2,2018,mitte.csv
Amani,1,w,2,2018,mitte.csv
Adrian,1,m,2,2018,mitte.csv
Amaya,1,w,2,2018,mitte.csv
Adrijan,1,m,2,2018,mitte.csv
Ameli,1,w,2,2018,mitte.csv
Afani,1,m,2,2018,mitte.csv
Amirah,1,w,2,2018,mitte.csv
Afonso,1,m,2,2018,mitte.csv
Amna,1,w,2,2018,mitte.csv
Afuhmbom,1,m,2,2018,mitte.csv
Amneh,1,w,2,2018,mitte.csv
Aidan,1,m,2,2018,mitte.csv
Amrei,1,w,2,2018,mitte.csv
Akhmedovich,1,m,2,2018,mitte.csv
Amyra,1,w,2,2018,mitte.csv
Al-Din,1,m,2,2018,mitte.csv
An,1,w,2,2018,mitte.csv
Alaa,1,m,2,2018,mitte.csv
Ana,1,w,2,2018,mitte.csv
Alan,1,m,2,2018,mitte.csv
Anais,1,w,2,2018,mitte.csv
Albenov,1,m,2,2018,mitte.csv
Anastasia,1,w,2,2018,mitte.csv
Albert,1,m,2,2018,mitte.csv
Anatolieva,1,w,2,2018,mitte.csv
Aleksandrovič,1,m,2,2018,mitte.csv
Anaís,1,w,2,2018,mitte.csv
Alem,1,m,2,2018,mitte.csv
Anche,1,w,2,2018,mitte.csv
Alessio,1,m,2,2018,mitte.csv
Andjelia,1,w,2,2018,mitte.csv
Alexandrovich,1,m,2,2018,mitte.csv
Andrea,1,w,2,2018,mitte.csv
Alexey,1,m,2,2018,mitte.csv
Andreea,1,w,2,2018,mitte.csv
Alexius,1,m,2,2018,mitte.csv
Andreyevna,1,w,2,2018,mitte.csv
Alfred,1,m,2,2018,mitte.csv
Angel,1,w,2,2018,mitte.csv
Algabri,1,m,2,2018,mitte.csv
Angelie,1,w,2,2018,mitte.csv
Alhakim,1,m,2,2018,mitte.csv
Angelina,1,w,2,2018,mitte.csv
Aliković,1,m,2,2018,mitte.csv
Angelova,1,w,2,2018,mitte.csv
Aljosha,1,m,2,2018,mitte.csv
Angélique,1,w,2,2018,mitte.csv
Allah,1,m,2,2018,mitte.csv
Annabell,1,w,2,2018,mitte.csv
Allen,1,m,2,2018,mitte.csv
Annabelle,1,w,2,2018,mitte.csv
Almar,1,m,2,2018,mitte.csv
Anneliese,1,w,2,2018,mitte.csv
Almir,1,m,2,2018,mitte.csv
Annelise,1,w,2,2018,mitte.csv
Alois,1,m,2,2018,mitte.csv
Annemarie,1,w,2,2018,mitte.csv
Alojzy,1,m,2,2018,mitte.csv
Annette,1,w,2,2018,mitte.csv
Alparslan,1,m,2,2018,mitte.csv
Anni,1,w,2,2018,mitte.csv
Alperen,1,m,2,2018,mitte.csv
Antoinette,1,w,2,2018,mitte.csv
Alvar,1,m,2,2018,mitte.csv
Antonie,1,w,2,2018,mitte.csv
Alvin,1,m,2,2018,mitte.csv
Antonina,1,w,2,2018,mitte.csv
Amaar,1,m,2,2018,mitte.csv
Anugraha,1,w,2,2018,mitte.csv
Amadeo,1,m,2,2018,mitte.csv
Aoi,1,w,2,2018,mitte.csv
Amani,1,m,2,2018,mitte.csv
Apollonia,1,w,2,2018,mitte.csv
Amer,1,m,2,2018,mitte.csv
Arslanbekovna,1,w,2,2018,mitte.csv
Amet,1,m,2,2018,mitte.csv
Asamoah,1,w,2,2018,mitte.csv
Amin,1,m,2,2018,mitte.csv
Ashfaq,1,w,2,2018,mitte.csv
Amit,1,m,2,2018,mitte.csv
Ashkanova,1,w,2,2018,mitte.csv
Amun,1,m,2,2018,mitte.csv
Aslı,1,w,2,2018,mitte.csv
An,1,m,2,2018,mitte.csv
Asya,1,w,2,2018,mitte.csv
Ananda,1,m,2,2018,mitte.csv
Asyanova,1,w,2,2018,mitte.csv
Andrei,1,m,2,2018,mitte.csv
Asyaovna,1,w,2,2018,mitte.csv
Andri,1,m,2,2018,mitte.csv
Atanasova,1,w,2,2018,mitte.csv
Aneliev,1,m,2,2018,mitte.csv
Athena,1,w,2,2018,mitte.csv
Anes,1,m,2,2018,mitte.csv
Augusta,1,w,2,2018,mitte.csv
Anh,1,m,2,2018,mitte.csv
Auguste,1,w,2,2018,mitte.csv
Anka,1,m,2,2018,mitte.csv
Augustine,1,w,2,2018,mitte.csv
Anselm,1,m,2,2018,mitte.csv
Avgustinova,1,w,2,2018,mitte.csv
Anye,1,m,2,2018,mitte.csv
Aylin,1,w,2,2018,mitte.csv
Aras,1,m,2,2018,mitte.csv
Aïna,1,w,2,2018,mitte.csv
Aren,1,m,2,2018,mitte.csv
Bahar,1,w,2,2018,mitte.csv
Arham,1,m,2,2018,mitte.csv
Beatris,1,w,2,2018,mitte.csv
Arie,1,m,2,2018,mitte.csv
Bela,1,w,2,2018,mitte.csv
Aristides,1,m,2,2018,mitte.csv
Betty,1,w,2,2018,mitte.csv
Armaan,1,m,2,2018,mitte.csv
Betül,1,w,2,2018,mitte.csv
Arman,1,m,2,2018,mitte.csv
Beyza,1,w,2,2018,mitte.csv
Armin,1,m,2,2018,mitte.csv
Brigitte,1,w,2,2018,mitte.csv
Arnold,1,m,2,2018,mitte.csv
Bérénice,1,w,2,2018,mitte.csv
Aron,1,m,2,2018,mitte.csv
Carmen,1,w,2,2018,mitte.csv
Artemovič,1,m,2,2018,mitte.csv
Carol,1,w,2,2018,mitte.csv
Artur,1,m,2,2018,mitte.csv
Cassiopeia,1,w,2,2018,mitte.csv
Arved,1,m,2,2018,mitte.csv
Cataleya,1,w,2,2018,mitte.csv
Aslanovič,1,m,2,2018,mitte.csv
Cattleya,1,w,2,2018,mitte.csv
Augustin,1,m,2,2018,mitte.csv
Cayla,1,w,2,2018,mitte.csv
Augusto,1,m,2,2018,mitte.csv
Cecelia,1,w,2,2018,mitte.csv
Aurelio,1,m,2,2018,mitte.csv
Cennet,1,w,2,2018,mitte.csv
Avi,1,m,2,2018,mitte.csv
Ceren,1,w,2,2018,mitte.csv
Baki,1,m,2,2018,mitte.csv
Channel,1,w,2,2018,mitte.csv
Balduin,1,m,2,2018,mitte.csv
Charlie,1,w,2,2018,mitte.csv
Bao,1,m,2,2018,mitte.csv
Charlott,1,w,2,2018,mitte.csv
Baran,1,m,2,2018,mitte.csv
Christina,1,w,2,2018,mitte.csv
Bartlett,1,m,2,2018,mitte.csv
Chrysanthi,1,w,2,2018,mitte.csv
Bastian,1,m,2,2018,mitte.csv
Châu,1,w,2,2018,mitte.csv
Batin,1,m,2,2018,mitte.csv
Clair,1,w,2,2018,mitte.csv
Bendix,1,m,2,2018,mitte.csv
Claire,1,w,2,2018,mitte.csv
Bent,1,m,2,2018,mitte.csv
Clementine,1,w,2,2018,mitte.csv
Benzion,1,m,2,2018,mitte.csv
Cléa,1,w,2,2018,mitte.csv
Beqa,1,m,2,2018,mitte.csv
Coco,1,w,2,2018,mitte.csv
Berni,1,m,2,2018,mitte.csv
Cosima,1,w,2,2018,mitte.csv
Besnik,1,m,2,2018,mitte.csv
Cristina,1,w,2,2018,mitte.csv
Beyhan,1,m,2,2018,mitte.csv
