Vorname,Anzahl,Geschlecht,Jahr,Bezirk
Ayperi,1,w,2014,mitte.csv
Bedirhan,1,m,2014,mitte.csv
Ayra,1,w,2014,mitte.csv
Behlül,1,m,2014,mitte.csv
Ayse,1,w,2014,mitte.csv
Beihan,1,m,2014,mitte.csv
Aysegül,1,w,2014,mitte.csv
Belton,1,m,2014,mitte.csv
Aysel,1,w,2014,mitte.csv
Ben-Luca,1,m,2014,mitte.csv
Aysela,1,w,2014,mitte.csv
Ben-Steven,1,m,2014,mitte.csv
Ayça,1,w,2014,mitte.csv
Benedykt,1,m,2014,mitte.csv
Ayşe-Nur,1,w,2014,mitte.csv
Berat-Enhar,1,m,2014,mitte.csv
Ayşenur,1,w,2014,mitte.csv
Beray,1,m,2014,mitte.csv
Azadi,1,w,2014,mitte.csv
Berkan,1,m,2014,mitte.csv
Azime,1,w,2014,mitte.csv
Berkin,1,m,2014,mitte.csv
Azranur,1,w,2014,mitte.csv
Berlin,1,m,2014,mitte.csv
Azzahraa,1,w,2014,mitte.csv
Bernd,1,m,2014,mitte.csv
Bahar,1,w,2014,mitte.csv
Besir,1,m,2014,mitte.csv
Bahija,1,w,2014,mitte.csv
Beytullah,1,m,2014,mitte.csv
Baiiga,1,w,2014,mitte.csv
Billo,1,m,2014,mitte.csv
Banin,1,w,2014,mitte.csv
Bilyal,1,m,2014,mitte.csv
Bao,1,w,2014,mitte.csv
Birk,1,m,2014,mitte.csv
Baraa,1,w,2014,mitte.csv
Bismillah,1,m,2014,mitte.csv
Basima,1,w,2014,mitte.csv
Bjarne,1,m,2014,mitte.csv
Batul,1,w,2014,mitte.csv
Bleron,1,m,2014,mitte.csv
Bayan,1,w,2014,mitte.csv
Blessing,1,m,2014,mitte.csv
Baỏ,1,w,2014,mitte.csv
Bo-Zun,1,m,2014,mitte.csv
Beatrice,1,w,2014,mitte.csv
Bob,1,m,2014,mitte.csv
Beatrix,1,w,2014,mitte.csv
Bodo,1,m,2014,mitte.csv
Behiye,1,w,2014,mitte.csv
Bojan,1,m,2014,mitte.csv
Bela,1,w,2014,mitte.csv
Boluwatife,1,m,2014,mitte.csv
Belinay,1,w,2014,mitte.csv
Boluwatito,1,m,2014,mitte.csv
Belinaysu,1,w,2014,mitte.csv
Boran,1,m,2014,mitte.csv
Belle,1,w,2014,mitte.csv
Borislavov,1,m,2014,mitte.csv
Beren,1,w,2014,mitte.csv
Borun,1,m,2014,mitte.csv
Berta,1,w,2014,mitte.csv
Boyanov,1,m,2014,mitte.csv
Bertha,1,w,2014,mitte.csv
Braco,1,m,2014,mitte.csv
Betül,1,w,2014,mitte.csv
Brady,1,m,2014,mitte.csv
Binta,1,w,2014,mitte.csv
Brandon,1,m,2014,mitte.csv
Bistra,1,w,2014,mitte.csv
Brendon,1,m,2014,mitte.csv
Blagowesta,1,w,2014,mitte.csv
Brix,1,m,2014,mitte.csv
Blanca,1,w,2014,mitte.csv
Bugra,1,m,2014,mitte.csv
Bo,1,w,2014,mitte.csv
Bulat,1,m,2014,mitte.csv
Boakye,1,w,2014,mitte.csv
Bushrah,1,m,2014,mitte.csv
Bona,1,w,2014,mitte.csv
Bình,1,m,2014,mitte.csv
Bozena,1,w,2014,mitte.csv
Bünyamin,1,m,2014,mitte.csv
Bracha,1,w,2014,mitte.csv
Cahit,1,m,2014,mitte.csv
Breann,1,w,2014,mitte.csv
Caius,1,m,2014,mitte.csv
Brieanna,1,w,2014,mitte.csv
Caner,1,m,2014,mitte.csv
Brigitte,1,w,2014,mitte.csv
Caney,1,m,2014,mitte.csv
Britney-Kesha,1,w,2014,mitte.csv
Carl-Philipp,1,m,2014,mitte.csv
Budhpraow,1,w,2014,mitte.csv
Carsten,1,m,2014,mitte.csv
Buje,1,w,2014,mitte.csv
Casimir,1,m,2014,mitte.csv
Büsra,1,w,2014,mitte.csv
Cassian,1,m,2014,mitte.csv
Caecilia,1,w,2014,mitte.csv
Cemal,1,m,2014,mitte.csv
Caitriona,1,w,2014,mitte.csv
Cemil,1,m,2014,mitte.csv
Calida,1,w,2014,mitte.csv
Cengiz,1,m,2014,mitte.csv
Can,1,w,2014,mitte.csv
Cenk,1,m,2014,mitte.csv
Canan,1,w,2014,mitte.csv
Cesar,1,m,2014,mitte.csv
Cara,1,w,2014,mitte.csv
Chadi,1,m,2014,mitte.csv
Cariad,1,w,2014,mitte.csv
Charlie-Mikesh,1,m,2014,mitte.csv
Caridad,1,w,2014,mitte.csv
Cheng,1,m,2014,mitte.csv
Carlotta-Valentina,1,w,2014,mitte.csv
Chitsanu,1,m,2014,mitte.csv
Carola,1,w,2014,mitte.csv
Christof,1,m,2014,mitte.csv
Caroline,1,w,2014,mitte.csv
Christofer,1,m,2014,mitte.csv
Carouna,1,w,2014,mitte.csv
Cian,1,m,2014,mitte.csv
Caruna,1,w,2014,mitte.csv
Cihan,1,m,2014,mitte.csv
Casandra,1,w,2014,mitte.csv
Cıwan,1,m,2014,mitte.csv
Castielle,1,w,2014,mitte.csv
Claude,1,m,2014,mitte.csv
Catalina,1,w,2014,mitte.csv
Claus-Rudolf,1,m,2014,mitte.csv
Catarina,1,w,2014,mitte.csv
Cleo,1,m,2014,mitte.csv
Cathaleya,1,w,2014,mitte.csv
Clever,1,m,2014,mitte.csv
Cathleen,1,w,2014,mitte.csv
Cole,1,m,2014,mitte.csv
Caythleen,1,w,2014,mitte.csv
Colin,1,m,2014,mitte.csv
Cecilie,1,w,2014,mitte.csv
Colin-Elijah,1,m,2014,mitte.csv
Celin,1,w,2014,mitte.csv
Collins,1,m,2014,mitte.csv
Celine-Audrey,1,w,2014,mitte.csv
Collinz,1,m,2014,mitte.csv
Cemre,1,w,2014,mitte.csv
Cooper,1,m,2014,mitte.csv
Ceyda,1,w,2014,mitte.csv
Cristian,1,m,2014,mitte.csv
Ceylin,1,w,2014,mitte.csv
Cristian-Alexandru,1,m,2014,mitte.csv
Chantal,1,w,2014,mitte.csv
Cuno,1,m,2014,mitte.csv
Charlee,1,w,2014,mitte.csv
Cuong,1,m,2014,mitte.csv
Charlotta,1,w,2014,mitte.csv
Cupid,1,m,2014,mitte.csv
Charoula,1,w,2014,mitte.csv
Curt,1,m,2014,mitte.csv
Chelsea,1,w,2014,mitte.csv
Cäsar,1,m,2014,mitte.csv
Chelyn,1,w,2014,mitte.csv
Công,1,m,2014,mitte.csv
Chen'ge,1,w,2014,mitte.csv
Cüneyt,1,m,2014,mitte.csv
Chenoa,1,w,2014,mitte.csv
D'Angelo,1,m,2014,mitte.csv
Cheryl,1,w,2014,mitte.csv
Damijan,1,m,2014,mitte.csv
Cheyenne,1,w,2014,mitte.csv
Damion,1,m,2014,mitte.csv
Chi,1,w,2014,mitte.csv
Damjan,1,m,2014,mitte.csv
Chiara,1,w,2014,mitte.csv
Damon,1,m,2014,mitte.csv
Chibuzo,1,w,2014,mitte.csv
Damon-Atre'ju,1,m,2014,mitte.csv
Chinenye-Hope,1,w,2014,mitte.csv
Danailov,1,m,2014,mitte.csv
Chinwe-Happy,1,w,2014,mitte.csv
Danny,1,m,2014,mitte.csv
Chirin,1,w,2014,mitte.csv
Dante,1,m,2014,mitte.csv
Chisom,1,w,2014,mitte.csv
Danyel,1,m,2014,mitte.csv
Chloé-Jolie,1,w,2014,mitte.csv
Danyo,1,m,2014,mitte.csv
Christine,1,w,2014,mitte.csv
Darian,1,m,2014,mitte.csv
Chrysa,1,w,2014,mitte.csv
Daris,1,m,2014,mitte.csv
Chulja,1,w,2014,mitte.csv
Darko,1,m,2014,mitte.csv
Cilin,1,w,2014,mitte.csv
Daryan,1,m,2014,mitte.csv
Civan,1,w,2014,mitte.csv
Dave,1,m,2014,mitte.csv
Claudie,1,w,2014,mitte.csv
Davi,1,m,2014,mitte.csv
Claudine,1,w,2014,mitte.csv
Davide,1,m,2014,mitte.csv
Clementine,1,w,2014,mitte.csv
Davis,1,m,2014,mitte.csv
Cleopatra,1,w,2014,mitte.csv
Davut,1,m,2014,mitte.csv
Coco,1,w,2014,mitte.csv
Dawood,1,m,2014,mitte.csv
Concetta,1,w,2014,mitte.csv
Constantina,1,w,2014,mitte.csv
Dean,1,m,2014,mitte.csv
Constanze,1,w,2014,mitte.csv
Dear,1,m,2014,mitte.csv
Coraille,1,w,2014,mitte.csv
Dedryck,1,m,2014,mitte.csv
Cordelia,1,w,2014,mitte.csv
Delane-Jayden,1,m,2014,mitte.csv
Corinna,1,w,2014,mitte.csv
Delian,1,m,2014,mitte.csv
Cosmina,1,w,2014,mitte.csv
Demid,1,m,2014,mitte.csv
Cristina,1,w,2014,mitte.csv
Deng,1,m,2014,mitte.csv
Càt,1,w,2014,mitte.csv
Deni,1,m,2014,mitte.csv
Célestine,1,w,2014,mitte.csv
Denız,1,m,2014,mitte.csv
Cương,1,w,2014,mitte.csv
Denizhan,1,m,2014,mitte.csv
Daed,1,w,2014,mitte.csv
Deny,1,m,2014,mitte.csv
Daenery,1,w,2014,mitte.csv
Derek,1,m,2014,mitte.csv
Dahian,1,w,2014,mitte.csv
Deshawn-Finley,1,m,2014,mitte.csv
Daisy,1,w,2014,mitte.csv
Devrim,1,m,2014,mitte.csv
Dakota,1,w,2014,mitte.csv
Diego,1,m,2014,mitte.csv
Dalia,1,w,2014,mitte.csv
Dijan,1,m,2014,mitte.csv
Daliborka,1,w,2014,mitte.csv
Dıjwar,1,m,2014,mitte.csv
Daliha,1,w,2014,mitte.csv
Dilber,1,m,2014,mitte.csv
Damilare,1,w,2014,mitte.csv
Dillan,1,m,2014,mitte.csv
Damina,1,w,2014,mitte.csv
Dimitar,1,m,2014,mitte.csv
Dana,1,w,2014,mitte.csv
Dimitrije,1,m,2014,mitte.csv
Danaya,1,w,2014,mitte.csv
Dimov,1,m,2014,mitte.csv
Dania,1,w,2014,mitte.csv
Dion,1,m,2014,mitte.csv
Danielle,1,w,2014,mitte.csv
Diren,1,m,2014,mitte.csv
Danya,1,w,2014,mitte.csv
Djamal,1,m,2014,mitte.csv
Danyah,1,w,2014,mitte.csv
Djamil,1,m,2014,mitte.csv
Darina,1,w,2014,mitte.csv
Djani,1,m,2014,mitte.csv
Darleen,1,w,2014,mitte.csv
Djibrail,1,m,2014,mitte.csv
Debby,1,w,2014,mitte.csv
Djihad,1,m,2014,mitte.csv
Debora,1,w,2014,mitte.csv
Dmitrievič,1,m,2014,mitte.csv
Dogu,1,m,2014,mitte.csv
Delayn,1,w,2014,mitte.csv
Domenik,1,m,2014,mitte.csv
Delfa,1,w,2014,mitte.csv
Domingos,1,m,2014,mitte.csv
Demet,1,w,2014,mitte.csv
Dominic,1,m,2014,mitte.csv
Denisa,1,w,2014,mitte.csv
Dominick,1,m,2014,mitte.csv
Denisha,1,w,2014,mitte.csv
Dominikovič,1,m,2014,mitte.csv
Denisova,1,w,2014,mitte.csv
Dominique,1,m,2014,mitte.csv
Deniz,1,w,2014,mitte.csv
Donal-Ray,1,m,2014,mitte.csv
Derya,1,w,2014,mitte.csv
Dorian,1,m,2014,mitte.csv
Desteny,1,w,2014,mitte.csv
Doğukan,1,m,2014,mitte.csv
Destiny,1,w,2014,mitte.csv
Duha,1,m,2014,mitte.csv
Deva,1,w,2014,mitte.csv
Dusko,1,m,2014,mitte.csv
Dhiraj,1,w,2014,mitte.csv
Dušan,1,m,2014,mitte.csv
Diarra,1,w,2014,mitte.csv
Dávid,1,m,2014,mitte.csv
Diba,1,w,2014,mitte.csv
Džastin,1,m,2014,mitte.csv
Dicle-Nur,1,w,2014,mitte.csv
Eberhard,1,m,2014,mitte.csv
Dietlind,1,w,2014,mitte.csv
Eckard,1,m,2014,mitte.csv
Dieu,1,w,2014,mitte.csv
Eddie,1,m,2014,mitte.csv
Dijana,1,w,2014,mitte.csv
Edin,1,m,2014,mitte.csv
Dijana-Jasmina,1,w,2014,mitte.csv
Edis,1,m,2014,mitte.csv
Dilan,1,w,2014,mitte.csv
Edon,1,m,2014,mitte.csv
Dilem,1,w,2014,mitte.csv
Edu,1,m,2014,mitte.csv
Diyara,1,w,2014,mitte.csv
Edvard,1,m,2014,mitte.csv
Djamila,1,w,2014,mitte.csv
Edward,1,m,2014,mitte.csv
Djouri,1,w,2014,mitte.csv
Edwin,1,m,2014,mitte.csv
Dolores,1,w,2014,mitte.csv
Eflah,1,m,2014,mitte.csv
Dominika,1,w,2014,mitte.csv
Egemen,1,m,2014,mitte.csv
Donesa,1,w,2014,mitte.csv
Egon-Kasimir,1,m,2014,mitte.csv
Donika,1,w,2014,mitte.csv
Egor,1,m,2014,mitte.csv
Dorothy,1,w,2014,mitte.csv
Ehsaan,1,m,2014,mitte.csv
Dražana,1,w,2014,mitte.csv
Ekrem,1,m,2014,mitte.csv
Drusilla,1,w,2014,mitte.csv
Elhadi,1,m,2014,mitte.csv
Dua,1,w,2014,mitte.csv
Eliah,1,m,2014,mitte.csv
Dua-Asude,1,w,2014,mitte.csv
Eliano,1,m,2014,mitte.csv
Dunia-Malak,1,w,2014,mitte.csv
Elias-Can,1,m,2014,mitte.csv
Dunja,1,w,2014,mitte.csv
Elie,1,m,2014,mitte.csv
Duru,1,w,2014,mitte.csv
Eliel,1,m,2014,mitte.csv
Duygu,1,w,2014,mitte.csv
Eliele,1,m,2014,mitte.csv
Dyo,1,w,2014,mitte.csv
Elikem,1,m,2014,mitte.csv
Dženita,1,w,2014,mitte.csv
Eliot,1,m,2014,mitte.csv
Ebuwa,1,w,2014,mitte.csv
Eliott,1,m,2014,mitte.csv
Ece-Elif,1,w,2014,mitte.csv
Eliyahu,1,m,2014,mitte.csv
Ecemsu,1,w,2014,mitte.csv
Elliot,1,m,2014,mitte.csv
Ecesu,1,w,2014,mitte.csv
Emanuel-Iosif,1,m,2014,mitte.csv
Eday,1,w,2014,mitte.csv
Emerick,1,m,2014,mitte.csv
Edda,1,w,2014,mitte.csv
Emile,1,m,2014,mitte.csv
Edeltraud,1,w,2014,mitte.csv
Emiliano,1,m,2014,mitte.csv
Eden-Joscheba,1,w,2014,mitte.csv
Emilianov,1,m,2014,mitte.csv
Edugie,1,w,2014,mitte.csv
Emilius,1,m,2014,mitte.csv
Eemile,1,w,2014,mitte.csv
Emircan,1,m,2014,mitte.csv
Eilaf,1,w,2014,mitte.csv
Endrik,1,m,2014,mitte.csv
Ekrem,1,w,2014,mitte.csv
Ener,1,m,2014,mitte.csv
El-Zahraa,1,w,2014,mitte.csv
Engelbert,1,m,2014,mitte.csv
Elaina,1,w,2014,mitte.csv
Enkhluun,1,m,2014,mitte.csv
Elaiza-Amondin,1,w,2014,mitte.csv
Ennio,1,m,2014,mitte.csv
Elara,1,w,2014,mitte.csv
Enric,1,m,2014,mitte.csv
Elay,1,w,2014,mitte.csv
Ensar-Mucahit,1,m,2014,mitte.csv
Elda,1,w,2014,mitte.csv
Ephrem,1,m,2014,mitte.csv
Elektra,1,w,2014,mitte.csv
Erasmus,1,m,2014,mitte.csv
Elene,1,w,2014,mitte.csv
Eray,1,m,2014,mitte.csv
Elenia,1,w,2014,mitte.csv
Ercin,1,m,2014,mitte.csv
Elfida,1,w,2014,mitte.csv
Erdi,1,m,2014,mitte.csv
Elfin-Terlan,1,w,2014,mitte.csv
Erdmann,1,m,2014,mitte.csv
Elia,1,w,2014,mitte.csv
Erhan,1,m,2014,mitte.csv
Eliandra,1,w,2014,mitte.csv
Erhard-Ciza,1,m,2014,mitte.csv
Eliane,1,w,2014,mitte.csv
Eridon,1,m,2014,mitte.csv
Elifnaz,1,w,2014,mitte.csv
Erik-Shawn,1,m,2014,mitte.csv
Elisabel,1,w,2014,mitte.csv
Erion,1,m,2014,mitte.csv
Elisabeta,1,w,2014,mitte.csv
Erkal,1,m,2014,mitte.csv
Elisabeth-Louise,1,w,2014,mitte.csv
Erlis,1,m,2014,mitte.csv
Elisaveta,1,w,2014,mitte.csv
Ernest,1,m,2014,mitte.csv
Elisha,1,w,2014,mitte.csv
Ernst,1,m,2014,mitte.csv
Elissa,1,w,2014,mitte.csv
Erol,1,m,2014,mitte.csv
Eliza,1,w,2014,mitte.csv
Errol,1,m,2014,mitte.csv
Elizabeth,1,w,2014,mitte.csv
Ertan,1,m,2014,mitte.csv
Elizaveta,1,w,2014,mitte.csv
Eser,1,m,2014,mitte.csv
Ella-Josefine,1,w,2014,mitte.csv
Esgin,1,m,2014,mitte.csv
Ellena,1,w,2014,mitte.csv
Espen,1,m,2014,mitte.csv
Ellena-Sophia,1,w,2014,mitte.csv
Etanel,1,m,2014,mitte.csv
Elly,1,w,2014,mitte.csv
Ethem,1,m,2014,mitte.csv
Eloghosa,1,w,2014,mitte.csv
Etiosasere,1,m,2014,mitte.csv
Elsie,1,w,2014,mitte.csv
Ettore,1,m,2014,mitte.csv
Elvan,1,w,2014,mitte.csv
Eugen,1,m,2014,mitte.csv
Elvin,1,w,2014,mitte.csv
Eustachio,1,m,2014,mitte.csv
Elvira,1,w,2014,mitte.csv
Evander,1,m,2014,mitte.csv
Elyn,1,w,2014,mitte.csv
Ewald,1,m,2014,mitte.csv
Emanuela,1,w,2014,mitte.csv
Eyimofe,1,m,2014,mitte.csv
Emanuella,1,w,2014,mitte.csv
Eyiwunmi,1,m,2014,mitte.csv
Emel,1,w,2014,mitte.csv
Eyk,1,m,2014,mitte.csv
Emeli,1,w,2014,mitte.csv
Eymen,1,m,2014,mitte.csv
Emelina,1,w,2014,mitte.csv
Eymen-Yasin,1,m,2014,mitte.csv
Emika,1,w,2014,mitte.csv
Eyyüp,1,m,2014,mitte.csv
Emilia-Daniela,1,w,2014,mitte.csv
Eyüp,1,m,2014,mitte.csv
Emilie-Estelle,1,w,2014,mitte.csv
Ezan,1,m,2014,mitte.csv
Emily-Luise,1,w,2014,mitte.csv
Ezel,1,m,2014,mitte.csv
Emily-Sophie,1,w,2014,mitte.csv
Fabian-Kevin,1,m,2014,mitte.csv
Emira,1,w,2014,mitte.csv
Fabiano,1,m,2014,mitte.csv
Emma-Marlena,1,w,2014,mitte.csv
Faisal,1,m,2014,mitte.csv
Emmelie,1,w,2014,mitte.csv
Falak,1,m,2014,mitte.csv
Emy,1,w,2014,mitte.csv
Fan,1,m,2014,mitte.csv
Ena,1,w,2014,mitte.csv
Farell,1,m,2014,mitte.csv
Engin,1,w,2014,mitte.csv
Fatehy,1,m,2014,mitte.csv
Enni,1,w,2014,mitte.csv
Fayes,1,m,2014,mitte.csv
Enverovna,1,w,2014,mitte.csv
Fayiz,1,m,2014,mitte.csv
Enya-Malia,1,w,2014,mitte.csv
Federico,1,m,2014,mitte.csv
Erdmuthe,1,w,2014,mitte.csv
Fedor,1,m,2014,mitte.csv
Erica,1,w,2014,mitte.csv
Feisall,1,m,2014,mitte.csv
Erjona,1,w,2014,mitte.csv
Felan,1,m,2014,mitte.csv
Erna,1,w,2014,mitte.csv
Felice,1,m,2014,mitte.csv
Ernestine,1,w,2014,mitte.csv
Feliksas,1,m,2014,mitte.csv
Esefa,1,w,2014,mitte.csv
Fenno,1,m,2014,mitte.csv
Esela,1,w,2014,mitte.csv
Fenris,1,m,2014,mitte.csv
Esilija,1,w,2014,mitte.csv
Ferdaus,1,m,2014,mitte.csv
Esin,1,w,2014,mitte.csv
Ferhat,1,m,2014,mitte.csv
Eslina,1,w,2014,mitte.csv
Fernandes,1,m,2014,mitte.csv
Esperança,1,w,2014,mitte.csv
Ferris,1,m,2014,mitte.csv
Estefania,1,w,2014,mitte.csv
Fetah,1,m,2014,mitte.csv
Esther,1,w,2014,mitte.csv
Fidan,1,m,2014,mitte.csv
Eszter,1,w,2014,mitte.csv
Fietje,1,m,2014,mitte.csv
Eunice,1,w,2014,mitte.csv
Finjan,1,m,2014,mitte.csv
Euphemia,1,w,2014,mitte.csv
Finjes,1,m,2014,mitte.csv
Eva-Maria,1,w,2014,mitte.csv
Finley,1,m,2014,mitte.csv
Eve,1,w,2014,mitte.csv
Finn-Matthias,1,m,2014,mitte.csv
Eveline,1,w,2014,mitte.csv
Finnley-Lean,1,m,2014,mitte.csv
Evelyn,1,w,2014,mitte.csv
Fintin,1,m,2014,mitte.csv
Ewa-Eleonora,1,w,2014,mitte.csv
Fiorino,1,m,2014,mitte.csv
Ewin,1,w,2014,mitte.csv
Flori,1,m,2014,mitte.csv
Eylül,1,w,2014,mitte.csv
Florim,1,m,2014,mitte.csv
Ezana,1,w,2014,mitte.csv
Florin,1,m,2014,mitte.csv
Ezgi,1,w,2014,mitte.csv
Fodé,1,m,2014,mitte.csv
Fabienne,1,w,2014,mitte.csv
Francis,1,m,2014,mitte.csv
Fadoua,1,w,2014,mitte.csv
Frede,1,m,2014,mitte.csv
Faisal,1,w,2014,mitte.csv
Frido,1,m,2014,mitte.csv
Falak,1,w,2014,mitte.csv
Friedhelm,1,m,2014,mitte.csv
Fanny,1,w,2014,mitte.csv
Friedrich-Laurent,1,m,2014,mitte.csv
Fanola,1,w,2014,mitte.csv
Gael,1,m,2014,mitte.csv
Fanwi,1,w,2014,mitte.csv
Galin,1,m,2014,mitte.csv
Farah,1,w,2014,mitte.csv
Galinov,1,m,2014,mitte.csv
Fariza,1,w,2014,mitte.csv
Garad,1,m,2014,mitte.csv
Fatimah,1,w,2014,mitte.csv
Garid,1,m,2014,mitte.csv
Fatme,1,w,2014,mitte.csv
Geldon,1,m,2014,mitte.csv
Fatoumata,1,w,2014,mitte.csv
Georgij,1,m,2014,mitte.csv
Favour,1,w,2014,mitte.csv
Georgio,1,m,2014,mitte.csv
Fay,1,w,2014,mitte.csv
Gerhard,1,m,2014,mitte.csv
Fayruz,1,w,2014,mitte.csv
Ghasub,1,m,2014,mitte.csv
Felia,1,w,2014,mitte.csv
Gino,1,m,2014,mitte.csv
Felina,1,w,2014,mitte.csv
Giorgi,1,m,2014,mitte.csv
Feline,1,w,2014,mitte.csv
Giosuè,1,m,2014,mitte.csv
Ferhan,1,w,2014,mitte.csv
Giovanni,1,m,2014,mitte.csv
Feride-Sevde,1,w,2014,mitte.csv
Gjevdet,1,m,2014,mitte.csv
Fetiye,1,w,2014,mitte.csv
Glenn,1,m,2014,mitte.csv
Fevziye,1,w,2014,mitte.csv
Gordon,1,m,2014,mitte.csv
Feyza,1,w,2014,mitte.csv
Gotan,1,m,2014,mitte.csv
Feyza-Almina,1,w,2014,mitte.csv
Guirche,1,m,2014,mitte.csv
Fidan,1,w,2014,mitte.csv
Gunnar,1,m,2014,mitte.csv
Fides,1,w,2014,mitte.csv
Gustave,1,m,2014,mitte.csv
Filipa,1,w,2014,mitte.csv
Gustavo,1,m,2014,mitte.csv
Fillipa,1,w,2014,mitte.csv
Gustavs,1,m,2014,mitte.csv
Fine,1,w,2014,mitte.csv
Gérard,1,m,2014,mitte.csv
Flora,1,w,2014,mitte.csv
Gökay,1,m,2014,mitte.csv
Florence,1,w,2014,mitte.csv
Gökdeniz,1,m,2014,mitte.csv
Florentina,1,w,2014,mitte.csv
Görkem,1,m,2014,mitte.csv
Floria,1,w,2014,mitte.csv
Günter,1,m,2014,mitte.csv
Framboise,1,w,2014,mitte.csv
Habakuk,1,m,2014,mitte.csv
Franziska,1,w,2014,mitte.csv
Hacı,1,m,2014,mitte.csv
Freyja,1,w,2014,mitte.csv
Hades,1,m,2014,mitte.csv
Fritzi,1,w,2014,mitte.csv
Hadis,1,m,2014,mitte.csv
Gabriela,1,w,2014,mitte.csv
Hagen,1,m,2014,mitte.csv
Gabriella,1,w,2014,mitte.csv
Hai-Minh,1,m,2014,mitte.csv
Gabriella-Fikreta,1,w,2014,mitte.csv
Hajro,1,m,2014,mitte.csv
Gaia,1,w,2014,mitte.csv
Hakan,1,m,2014,mitte.csv
Galina,1,w,2014,mitte.csv
Haku,1,m,2014,mitte.csv
Galinova,1,w,2014,mitte.csv
Halef,1,m,2014,mitte.csv
Gamze,1,w,2014,mitte.csv
Halid,1,m,2014,mitte.csv
Geneva,1,w,2014,mitte.csv
Hamzah,1,m,2014,mitte.csv
Ghamar,1,w,2014,mitte.csv
Hanning,1,m,2014,mitte.csv
Ghayth,1,w,2014,mitte.csv
Hanno,1,m,2014,mitte.csv
Giada,1,w,2014,mitte.csv
Hanns,1,m,2014,mitte.csv
Gini,1,w,2014,mitte.csv
Hans-Lothar,1,m,2014,mitte.csv
Gisela,1,w,2014,mitte.csv
Hans-Peter,1,m,2014,mitte.csv
Gizem,1,w,2014,mitte.csv
Hanzhe,1,m,2014,mitte.csv
Goodness,1,w,2014,mitte.csv
Harman,1,m,2014,mitte.csv
Greetje,1,w,2014,mitte.csv
Harrison,1,m,2014,mitte.csv
Gretova,1,w,2014,mitte.csv
Harry,1,m,2014,mitte.csv
Gréta,1,w,2014,mitte.csv
Harun,1,m,2014,mitte.csv
Gulten,1,w,2014,mitte.csv
Harvey,1,m,2014,mitte.csv
Gundula,1,w,2014,mitte.csv
Hasanovič,1,m,2014,mitte.csv
Guvantschnovna,1,w,2014,mitte.csv
Hashm,1,m,2014,mitte.csv
Göksu,1,w,2014,mitte.csv
Hector,1,m,2014,mitte.csv
Gözde,1,w,2014,mitte.csv
Hedi,1,m,2014,mitte.csv
Gül,1,w,2014,mitte.csv
Helmut,1,m,2014,mitte.csv
Gülcan,1,w,2014,mitte.csv
Hendrick,1,m,2014,mitte.csv
Güler,1,w,2014,mitte.csv
Hengxuan,1,m,2014,mitte.csv
Gülsum,1,w,2014,mitte.csv
Henrique,1,m,2014,mitte.csv
Güneş,1,w,2014,mitte.csv
Herry,1,m,2014,mitte.csv
Hailey,1,w,2014,mitte.csv
Hilal,1,m,2014,mitte.csv
Haily,1,w,2014,mitte.csv
Hilman,1,m,2014,mitte.csv
Hajla,1,w,2014,mitte.csv
Hilmar,1,m,2014,mitte.csv
Hala,1,w,2014,mitte.csv
Hisan,1,m,2014,mitte.csv
Haley,1,w,2014,mitte.csv
Hmoud,1,m,2014,mitte.csv
Halime,1,w,2014,mitte.csv
Holger,1,m,2014,mitte.csv
Halina,1,w,2014,mitte.csv
Hubertus,1,m,2014,mitte.csv
Halise,1,w,2014,mitte.csv
Hunar,1,m,2014,mitte.csv
Halla,1,w,2014,mitte.csv
Hung,1,m,2014,mitte.csv
Han,1,w,2014,mitte.csv
Huy,1,m,2014,mitte.csv
Hanan,1,w,2014,mitte.csv
Huzaifa,1,m,2014,mitte.csv
Hanane,1,w,2014,mitte.csv
Hyuseinov,1,m,2014,mitte.csv
Hani,1,w,2014,mitte.csv
Hà,1,m,2014,mitte.csv
Hanım,1,w,2014,mitte.csv
Hưng,1,m,2014,mitte.csv
Hanin,1,w,2014,mitte.csv
Hải,1,m,2014,mitte.csv
Hasima,1,w,2014,mitte.csv
Iaguba,1,m,2014,mitte.csv
Hassan,1,w,2014,mitte.csv
Iasonas,1,m,2014,mitte.csv
Hatice-Elif,1,w,2014,mitte.csv
Iba,1,m,2014,mitte.csv
Hatice-Kübra,1,w,2014,mitte.csv
Ibrahim-Haris,1,m,2014,mitte.csv
Havin,1,w,2014,mitte.csv
Ibrahim-Kiyan,1,m,2014,mitte.csv
Havva,1,w,2014,mitte.csv
Idirisov,1,m,2014,mitte.csv
Hawin,1,w,2014,mitte.csv
Idriss,1,m,2014,mitte.csv
Hayat,1,w,2014,mitte.csv
Ignaz,1,m,2014,mitte.csv
Hašima,1,w,2014,mitte.csv
Ilai,1,m,2014,mitte.csv
Hediye,1,w,2014,mitte.csv
Ilias,1,m,2014,mitte.csv
Heinke,1,w,2014,mitte.csv
Ilijano,1,m,2014,mitte.csv
Heiða,1,w,2014,mitte.csv
Ilir,1,m,2014,mitte.csv
Helen-Kanami,1,w,2014,mitte.csv
Iliyanov,1,m,2014,mitte.csv
Hellena,1,w,2014,mitte.csv
Ilja,1,m,2014,mitte.csv
Henni,1,w,2014,mitte.csv
İlkay,1,m,2014,mitte.csv
Hennie,1,w,2014,mitte.csv
